sample_id,tepname,temp,tepvalue
1837,simga,"[297, 325, 420, 475, 534, 598, 660, 718, 780, 842, 903, 925]","[69400, 65500, 56700, 51800, 47900, 45500, 42700, 41100, 39600, 37500, 36200, 35400]"
1838,simga,"[297, 328, 358, 420, 482, 534, 598, 666, 718, 783, 842, 931]","[76600, 72700, 68300, 61900, 57200, 53600, 50700, 47900, 45800, 43700, 41700, 38000]"
1839,simga,"[300, 325, 358, 411, 475, 571, 629, 691, 783, 838, 931]","[78400, 74300, 70400, 65000, 59800, 53800, 50700, 48700, 45500, 43500, 39100]"
1840,simga,"[297, 362, 414, 482, 543, 598, 666, 718, 777, 838, 900, 928]","[77700, 70400, 63400, 59000, 54600, 51800, 49400, 47400, 45500, 43500, 40100, 38300]"
1874,simga,"[306, 347, 384, 422, 463, 500, 544, 584, 622, 656, 700, 738, 781, 813, 856, 897, 934, 975, 997, 1030, 1050]","[37000, 33300, 30000, 27900, 26400, 24200, 23600, 22400, 21500, 20600, 20000, 20000, 19400, 19400, 20000, 21200, 22400, 25200, 26700, 30900, 33600]"
1875,simga,"[306, 347, 384, 422, 463, 500, 544, 584, 622, 659, 700, 734, 781, 819, 859, 897, 934, 975, 1010, 1060]","[38500, 34800, 32100, 30300, 27900, 26700, 25500, 24200, 23900, 23000, 22700, 21800, 21500, 21200, 21500, 22400, 23600, 26100, 29100, 32400]"
1876,simga,"[306, 347, 388, 425, 463, 500, 544, 584, 622, 659, 700, 738, 781, 834, 881, 919, 959, 997, 1030, 1060]","[46700, 41800, 38200, 35200, 32400, 30900, 28800, 28500, 27300, 26400, 26100, 26400, 26700, 27300, 28500, 29700, 32100, 34800, 38500, 41800]"
1877,simga,"[306, 347, 388, 425, 463, 506, 544, 581, 622, 659, 700, 738, 781, 822, 856, 894, 934, 997, 1030, 1050]","[44800, 40900, 37000, 34500, 32100, 30300, 28800, 27600, 27600, 27300, 27300, 27900, 28800, 29700, 30900, 32100, 33600, 36400, 38200, 39400]"
1878,simga,"[306, 347, 384, 425, 463, 500, 544, 581, 622, 659, 697, 744, 775, 813, 856, 897, 934, 975, 1020, 1050]","[50900, 46100, 42100, 39400, 37000, 34800, 33900, 33300, 32700, 33300, 34500, 35800, 37000, 38800, 40600, 43000, 46100, 49400, 53900, 57900]"
1879,simga,"[306, 325, 363, 406, 447, 481, 522, 569, 613, 663, 700, 738, 775, 819, 856, 894, 938, 972, 1020, 1030, 1050]","[49100, 46100, 42100, 38500, 35800, 33600, 31500, 30300, 29700, 30000, 30900, 31500, 32400, 33600, 35200, 37000, 39400, 42100, 45800, 48200, 51800]"
1880,simga,"[306, 344, 388, 425, 463, 506, 538, 581, 619, 656, 697, 738, 772, 822, 863, 897, 931, 972, 1020, 1030, 1060]","[66700, 61500, 57600, 53900, 50600, 48200, 46700, 45800, 46100, 46700, 48200, 50300, 52700, 55500, 57600, 60000, 62700, 66100, 69700, 72400, 76100]"
1881,simga,"[304, 333, 361, 386, 411, 437, 464, 490, 517, 541, 570, 595, 622, 652, 676, 700]","[128000, 122000, 116000, 111000, 105000, 99100, 93100, 88900, 84900, 81900, 79700, 78700, 78700, 78900, 80900, 83600]"
1905,simga,"[327, 380, 477, 568, 672, 769, 872, 973, 1070]","[157000, 135000, 105000, 85700, 71400, 71400, 76500, 88800, 99000]"
1906,simga,"[320, 377, 471, 568, 672, 769, 869, 959, 1060]","[172000, 154000, 122000, 101000, 82700, 79600, 80600, 85700, 95900]"
1907,simga,"[327, 367, 467, 571, 672, 772, 869, 969, 1060]","[228000, 208000, 168000, 136000, 117000, 104000, 95900, 99000, 104000]"
1908,simga,"[330, 380, 471, 571, 668, 772, 862, 969, 1060]","[258000, 231000, 187000, 153000, 133000, 116000, 107000, 107000, 107000]"
1909,simga,"[327, 380, 467, 578, 672, 769, 869, 963, 1070]","[242000, 221000, 179000, 145000, 127000, 114000, 105000, 104000, 110000]"
1910,simga,"[320, 370, 471, 571, 672, 772, 869, 969, 1070]","[258000, 240000, 214000, 178000, 154000, 133000, 114000, 113000, 110000]"
1911,simga,"[403, 473, 520, 573, 622, 672, 716, 775, 821, 868, 918, 965]","[754000, 686000, 665000, 605000, 586000, 568000, 534000, 501000, 471000, 456000, 415000, 402000]"
1912,simga,"[423, 473, 576, 666, 766, 868, 962]","[754000, 686000, 568000, 456000, 390000, 355000, 303000]"
1913,simga,"[403, 423, 470, 520, 573, 622, 669, 716, 763, 819, 865, 915, 965]","[586000, 568000, 456000, 442000, 366000, 366000, 344000, 323000, 276000, 267000, 236000, 215000, 195000]"
1914,simga,"[415, 473, 526, 573, 622, 672, 716, 772, 819, 868, 918, 962]","[517000, 415000, 402000, 366000, 344000, 313000, 285000, 267000, 243000, 222000, 208000, 184000]"
1915,simga,"[412, 473, 526, 573, 622, 666, 716, 766, 821, 868, 918, 965]","[115000, 104000, 101000, 92000, 92000, 81100, 76200, 71500, 71500, 67200, 63100, 59300]"
1916,simga,"[420, 473, 526, 567, 620, 666, 716, 766, 813, 865, 912, 965]","[2330, 2330, 2410, 2570, 2570, 2910, 3740, 5120, 7940, 12300, 19100, 26200]"
1931,simga,"[316, 375, 426, 473, 524, 573, 622, 673, 722, 768, 820, 871, 918, 967]","[578000, 553000, 518000, 507000, 496000, 444000, 444000, 416000, 389000, 389000, 365000, 357000, 349000, 334000]"
1932,simga,"[303, 331, 377, 426, 473, 524, 573, 622, 673, 722, 774, 820, 869, 923, 969]","[287000, 287000, 293000, 293000, 293000, 287000, 287000, 268000, 280000, 268000, 262000, 257000, 251000, 235000, 240000]"
1933,simga,"[305, 329, 375, 421, 468, 519, 570, 619, 671, 717, 768, 815, 866, 915, 967]","[206000, 202000, 202000, 193000, 202000, 193000, 193000, 185000, 185000, 185000, 173000, 169000, 169000, 169000, 162000]"
1935,simga,"[300, 322, 332, 342, 353, 363, 373, 383, 393, 403, 413, 423, 433, 443, 453, 463, 473]","[30500, 25300, 23700, 22600, 21000, 20200, 19100, 18300, 17500, 17000, 16200, 15900, 15300, 15200, 14700, 14600, 14400]"
1936,simga,"[300, 313, 322, 332, 342, 353, 363, 373, 383, 393, 403, 413, 423, 433, 443, 453, 463, 473]","[28100, 26900, 26400, 26000, 25600, 25400, 25100, 25000, 24600, 24400, 24200, 24200, 24400, 24400, 24600, 24500, 24200, 23700]"
1948,simga,,[]
1949,simga,,[]
1950,simga,,[]
1951,simga,,[]
1952,simga,,[]
1960,simga,,[]
1961,simga,,[]
1962,simga,,[]
1963,simga,,[]
1964,simga,,[]
1965,simga,,[]
1966,simga,,[]
1967,simga,,[]
1968,simga,,[]
1969,simga,,[]
1970,simga,,[]
1971,simga,,[]
1972,simga,,[]
1973,simga,,[]
1974,simga,,[]
1975,simga,,[]
1976,simga,,[]
1977,simga,,[]
1978,simga,,[]
1979,simga,,[]
1980,simga,,[]
1984,simga,,[]
1985,simga,,[]
1986,simga,,[]
1987,simga,,[]
1988,simga,,[]
1989,simga,,[]
1990,simga,,[]
1991,simga,,[]
1992,simga,,[]
1993,simga,,[]
1994,simga,,[]
1995,simga,,[]
1996,simga,"[300, 325, 350, 375, 400, 425, 450, 475, 500]","[40400, 33200, 30300, 28800, 28800, 30300, 32500, 35300, 39700]"
1997,simga,"[300, 325, 350, 375, 400, 425, 450, 475, 500]","[38900, 37500, 35300, 36100, 36800, 38200, 41100, 44000, 47600]"
1998,simga,"[300, 325, 350, 375, 400, 425, 450, 474, 500]","[115000, 100000, 88700, 79300, 72800, 68500, 66300, 66300, 69200]"
1999,simga,"[300, 325, 350, 375, 400, 425, 450, 475, 500]","[154000, 138000, 126000, 115000, 105000, 98100, 90900, 85800, 81500]"
2000,simga,"[300, 325, 350, 375, 400, 425, 450, 475, 500]","[198000, 177000, 159000, 143000, 129000, 119000, 110000, 105000, 100000]"
2001,simga,,[]
2002,simga,,[]
2052,simga,"[298, 349, 395, 446, 494, 545, 594, 648, 697, 749, 798, 846, 897, 949]","[578, 1160, 2240, 3540, 4840, 6500, 8160, 9680, 11100, 12700, 13900, 15400, 17000, 19100]"
2053,simga,"[296, 343, 397, 446, 493, 545, 598, 644, 699, 745, 792, 846, 899, 946, 971]","[144, 505, 1300, 2240, 3470, 4770, 6060, 7360, 8740, 10000, 11200, 12800, 14100, 15700, 16500]"
2054,simga,"[296, 337, 399, 452, 500, 551, 598, 644, 693, 745, 800, 848, 899, 949, 971]","[361, 722, 1300, 2170, 2670, 3610, 4690, 5920, 6930, 8300, 9310, 10500, 11700, 12900, 13600]"
2055,simga,"[296, 343, 395, 448, 494, 547, 594, 650, 697, 745, 796, 844, 901, 951, 979]","[217, 578, 1370, 2240, 3250, 4260, 5420, 7000, 8450, 9820, 11300, 12400, 14400, 16100, 17000]"
2056,simga,"[302, 341, 393, 448, 491, 541, 598, 642, 699, 743, 794, 844, 895, 946, 965]","[361, 578, 1300, 2240, 3180, 4190, 5420, 7000, 8520, 9750, 11300, 13000, 14700, 16000, 16800]"
687,simga,"[295.512, 346.625, 397.703, 447.491, 498.445, 548.198, 595.477, 647.58, 700.954, 746.855, 801.378, 849.77]","[122000, 110500, 100000, 91000, 84000, 76000, 68000, 63500, 58000, 54000, 51000, 46500]"
688,simga,"[297.314, 343.71, 394.965, 443.604, 499.664, 547.067, 596.837, 647.88, 700.035, 749.7, 798.11, 850.194]","[176000, 158000, 142500, 131000, 119500, 108000, 99500, 90000, 84000, 78500, 73500, 69500]"
689,simga,"[299.237, 323.498, 348.678, 371.992, 396.217, 421.376, 446.5, 470.627, 495.702, 520.889, 546.054, 572.222, 594.611, 620.786, 645.117, 672.211, 695.56, 720.795, 746.999, 769.387]","[36800, 36600, 36800, 37000, 37800, 38600, 40400, 44000, 47200, 47200, 47800, 46400, 46400, 44800, 42600, 41400, 40600, 39200, 36800, 36800]"
690,simga,"[297.376, 319.939, 346.227, 371.56, 396.817, 421.175, 445.506, 469.886, 497.078, 521.493, 545.886, 571.269, 596.7, 620.231, 647.402, 672.638, 696.084, 723.221, 746.569, 772.717]","[90000, 85000, 80200, 76000, 74000, 71000, 68800, 65200, 61200, 56600, 52600, 47000, 40000, 34000, 30600, 29200, 25600, 23200, 22400, 21600]"
761,simga,"[874.2481465939293, 834.2858096326639, 811.108948153916, 784.9478402160177, 752.575690300052, 715.6864148404735, 691.940963596986, 657.6567689322942, 629.31077883502, 598.3616857045411, 568.0946672953581, 536.7657715202816, 508.7116876510238, 478.68877570558726, 447.8521013220594, 419.5405192233466, 390.37491606939307, 359.6061593342971, 330.31644315254016, 300.4112630190731]","[12976.4, 11959.9, 11162.9, 11191.7, 11578.9, 12269.2, 12848.8, 13374.2, 13321.4, 13269.1, 13161.9, 13027.7, 12866, 12704.9, 12517, 12219.2, 11949.9, 11654.3, 11414.8, 11149.5]"
765,simga,"[858.8261564094196, 843.931709046104, 802.1948049864429, 768.4209717451608, 744.8956028812562, 726.3693878885168, 695.2362412747851, 657.6567689322942, 629.31077883502, 600.8243309821074, 574.8018370666713, 540.7392987692774, 508.7116876510238, 477.12427656031565, 450.6168945286097, 421.965854523052, 390.37491606939307, 362.2833998123372, 331.065534422539, 300.4112630190731]","[7527.56, 7060.35, 6539.45, 6238.51, 6597.66, 6433.66, 6105.42, 5887.95, 5642.5, 5342.24, 5152.07, 4907.98, 4664.12, 4448.23, 4177.08, 4044.44, 3830.59, 3727.06, 3515.47, 3415.56]"
786,simga,"[0.0002990994116714573, 0.0003196328058326594, 0.00033775111795620043, 0.0003589117794846027, 0.0003761208401035085, 0.00039717213440305027, 0.00041603221753492594, 0.0004367670502937258, 0.0004540872392404029, 0.0004713157249778482, 0.0004883217845231294, 0.0005153470346931624, 0.0005319262111959829, 0.0005536669361179089, 0.0005706427148897803, 0.0005887027933947546, 0.0006180431517728567, 0.0006338260274319905, 0.0006679848233848127, 0.0006865067106030961, 0.0007027653817772936, 0.0007232802204558112, 0.0007413502954280927, 0.0007642747414840687, 0.0007845844840572434, 0.0008059186666881579, 0.0008239268352970256, 0.000842708465006531, 0.0008573755733699148, 0.0008575299706724749]","[9119.02, 9534.88, 9796.17, 10057.7, 10368.3, 10679.3, 10836.7, 11044.9, 11099.3, 11306.2, 11360.1, 11568, 11570.5, 11726.1, 11779.2, 11781.4, 11784.7, 11837.2, 11789.6, 11689.5, 11538.2, 11488.9, 11337.6, 11135.7, 10730, 10527.8, 10172.6, 9919.29, 9716.55, 9411.22]"
787,simga,"[0.0008761016978850904, 0.0008608222574202878, 0.0008412551526878102, 0.0008136100692382169, 0.0007877054926704004, 0.0007633587786259542, 0.0007480102926216264, 0.0007155788675248842, 0.0006987778375621039, 0.0006734777718661396, 0.0006415808552272799, 0.000620189653996192, 0.0005883356572591795, 0.0005747027350103159, 0.0005492875740165006, 0.0005316660286674322, 0.0005151107745720718, 0.0004945916404120938, 0.0004741516242063887, 0.000455307059080644, 0.00043535803845082195, 0.0004159266638106369, 0.0003960286249490113, 0.0003769857725569437, 0.00035710587117762806, 0.0003376815460411904, 0.00032025723060762404, 0.00029964701581536947]","[12618.3, 12770.2, 12972.6, 13072.8, 13223.8, 13476.6, 13475.5, 13625.7, 13624.4, 13622.2, 13466.5, 13464.3, 13359, 13357.3, 13150.5, 12944.5, 12891.1, 12735.2, 12426.3, 12320.9, 12062.4, 11752.7, 11493.3, 11284.5, 11024.1, 10712.2, 10451.2, 10035.3]"
788,simga,"[0.0008654187328538914, 0.0008503835229688589, 0.0008264531111827371, 0.0007953551260637875, 0.0007868130138872497, 0.000778476676838762, 0.0007703329378957584, 0.0007546315511451534, 0.000725136869584134, 0.0007078343101446814, 0.0006912952107067802, 0.0006848799063084289, 0.0006635039644361875, 0.0006518649857241569, 0.0006271361826220564, 0.0006066451914268901, 0.0005851751721877944, 0.0005694987841200959, 0.0005546373226547161, 0.0005308926428897548, 0.0005126233499935922, 0.0004972155926809865, 0.00047198976726184577, 0.0004533194315374329, 0.00043479584161257084, 0.0004153876189566294, 0.00039869387885287794, 0.0003794000925736226, 0.00035752719888165497, 0.0003403699140225597, 0.000317839707078926, 0.0002981070204203309]","[13584.7, 13991, 14651.2, 15056.4, 15361.1, 15615, 15818.1, 16020.5, 16221.9, 16373.2, 16677.2, 16829.3, 16827.4, 16877.2, 16874.7, 17025.2, 17022.7, 17020.8, 17018.9, 17015.6, 16911.1, 16857.7, 16802.5, 16646.2, 16489.7, 16383.6, 16379.5, 16170.7, 16113.3, 15904, 15793.7, 15683.4]"
789,simga,"[0.0008735379159132402, 0.0008486082824168363, 0.0008204858917450914, 0.000798447817442891, 0.0007857805157863307, 0.0007577479730241721, 0.0007352454616973877, 0.0007140612950215646, 0.0006973111681356688, 0.0006844814368634323, 0.000672097212140764, 0.0006572418189824583, 0.000640274549726923, 0.0006267902697078531, 0.000606354596167839, 0.0005803190594188685, 0.0005966195536092501, 0.000554375966693092, 0.0005344735435595938, 0.0005071585428320747, 0.0004888326188229888, 0.00047479548184619475, 0.00045731428466899596, 0.0004371622921293301, 0.00041522893647412504, 0.0003985572228532711, 0.0003764139047296407, 0.0003583086398962338, 0.00033722149719600324, 0.0003191614989100635, 0.000299273065723358]","[17605.5, 17655, 17755.1, 17804.7, 17854.7, 17903.7, 18003.8, 18053.1, 18102.6, 18101.5, 18151.3, 18200.8, 18199.2, 18197.8, 18195.6, 18294.4, 18245.4, 18291.1, 18237.5, 18182.5, 18179.5, 18177, 17970.2, 17966.1, 17757.6, 17651.7, 17289.5, 17029.5, 16717.1, 16404.9, 16243.8]"
797,simga,"[298.91076915719117, 323.36506622516555, 345.0357974639869, 365.0514357472968, 388.4204107157423, 430.7782439755662, 455.00459554641503, 476.7103174414004, 497.66594670993044, 525.381164034507, 545.6370858614519, 565.6268559631212, 587.1404498670128, 619.2640665832724, 635.4976264163653, 655.1191006524987, 681.4077884910224, 706.9885821343985, 728.2207382701845, 754.1023166023166, 781.9219641879741, 808.0024563274673, 840.025536776318, 857.0595999245787, 883.8763280241828, 912.3671365357419, 948.1009537895595]","[75616.5, 74733.4, 73096.6, 71733.8, 70109.2, 66891.8, 65803, 64724, 63390.6, 61531, 60464.2, 59399.9, 58335.5, 56483.3, 55428.7, 54371.7, 53309.8, 50953.5, 49898.9, 48841.9, 47006.7, 45433.4, 43598.3, 41513.5, 39942.6, 39409.2, 37317.2]"
798,simga,"[974.5923767384292, 931.9403930924578, 906.9389902141284, 878.7500659062549, 831.4279775514445, 792.6065659527924, 764.0761936780336, 750.5422667877541, 721.8079846399262, 700.9476812650703, 670.4794598617472, 647.4671086708795, 635.3401611222649, 621.3804588273308, 593.1725835631877, 565.524495693531, 526.9481272263558, 550.8549268464657, 503.51960201810664, 476.6807764176486, 454.97975340097366, 435.17994690804653, 411.97529796113423, 385.78609704063484, 365.8594587475167, 344.36684711489454, 322.7878541386245, 299.46934032893716]","[48717.4, 47180.7, 49786.6, 50838.7, 51903.1, 53224.4, 54022, 55069.3, 56647.5, 57442.7, 59285.1, 60344.6, 61394.3, 62446.4, 63256.3, 64328, 64900.4, 64866.2, 65974.5, 66799, 67618.7, 67660.2, 67973.2, 69079.1, 69137.7, 69208.5, 69289, 70167.2]"
799,simga,"[968.5417635208431, 916.4054911017028, 892.2835320151331, 835.1846593281774, 781.3293537624915, 760.3001665057366, 746.9096612764687, 730.8392226794027, 715.4508771427753, 681.0365376102428, 647.3246073976256, 628.1762159921101, 595.1743265602495, 575.0332081677717, 549.019177239861, 526.8925982127803, 507.99327416905, 477.9886238707519, 458.6461682405875, 435.1647969085893, 413.96725519011443, 385.78163216492936, 366.6388021177057, 345.7587502895729, 322.1691001172696, 298.41660151237534]","[56760.4, 55487.9, 56797, 59163.1, 61791, 63361.9, 64149.8, 64680.7, 64952.3, 65500.3, 65532.1, 66070.3, 66625.7, 66909.5, 67721.8, 68012.9, 68301.6, 68871.6, 68908.2, 68957, 69265.2, 69597.8, 70172.7, 70241.1, 70328.9, 70431.5]"
800,simga,"[298.23237670327967, 322.5712801886397, 342.04990508115134, 366.3822319272805, 388.14451396543956, 411.6479915694491, 434.82420057570727, 454.60124651661795, 478.9478473689, 498.6287708800798, 519.9856483961044, 541.5387281421431, 568.7408645998623, 584.3988873045186, 609.5851163697987, 637.00759313051, 651.7035530877714, 677.7042092208435, 700.088911291734, 723.9871419883583, 749.5577609210566, 769.9592691546617, 791.5024299124599, 810.3859057683269, 838.4127170440922, 872.9278874272196, 882.0131067147657, 920.2510444849355, 945.8679757479451]","[102075, 101192, 100081, 99481.9, 98121.5, 97541.8, 96450.6, 95630.9, 94806.4, 93994.1, 93700.6, 92631.4, 91297.9, 90500.2, 88914.7, 88366.7, 86795.8, 85993.2, 84158.1, 82841.7, 81784.7, 80991.9, 80199.2, 79668.2, 78613.6, 77037.9, 76514.2, 75716.6, 75445]"
801,simga,"[946.7634890128097, 916.0948707848186, 891.9731337692108, 855.9518612673223, 818.7326019322089, 784.6768308472157, 763.510315024356, 750.0075000750007, 727.5319932194018, 691.9601154189472, 678.1408091576135, 667.4809934787106, 639.8402958621529, 618.8578359779191, 594.9937228162242, 565.2815384702351, 552.4159913381172, 521.8661935079846, 501.8190942165349, 479.17046009947586, 458.4821489975288, 436.12511557315565, 413.8165054851378, 388.28165951581275, 364.15677677553737, 345.6464106348488, 320.8460067506, 298.32312571038193]","[60142, 61194.1, 62762.6, 64597.7, 67213.4, 68272.9, 68806.3, 69594.2, 69870.6, 70937.4, 71468.4, 71737.5, 72023.7, 72823.8, 74406.9, 75999.8, 76276.2, 77617, 78945.6, 80022.2, 80839.4, 81404.5, 82752.6, 84115.4, 84704.9, 84766, 86155.6, 86512.6]"
803,simga,"[0.00029485130648613904, 0.00031607860242685153, 0.0003356391744618865, 0.00035639696920017393, 0.0003767883316189464, 0.00039621849072452514, 0.00041776155006245533, 0.0004375888852423148, 0.00045939204057350504, 0.00047846432091558936, 0.000499188818170473, 0.0005159479511706858, 0.000536981946666953, 0.0005547542438699656, 0.0005809697547145696, 0.0005979251995575353, 0.0006200396825396825, 0.0006393902774314414, 0.000659987592233266, 0.0006921900200042916, 0.0007054325359594235, 0.0007305882696747421, 0.0007483741571436055, 0.00078003120124805, 0.0008073566336457804, 0.0009736055534460769, 0.0009736055534460769, 0.0009485596122288305, 0.0009294371328723325, 0.0009110704166325017, 0.0008366590530692837]","[85927.7, 85060.2, 85494, 84626.5, 84626.5, 84192.8, 84626.5, 83325.3, 82891.6, 82891.6, 80289.2, 79421.7, 78120.5, 76819.3, 75951.8, 75518.1, 74216.9, 72915.7, 72481.9, 70747, 70313.3, 70313.3, 70747, 71180.7, 73349.4, 119759, 111952, 103711, 99807.2, 93734.9, 78554.2]"
806,simga,"[0.0003056019900801594, 0.0003261408406606309, 0.00034603153731431084, 0.0003677700995553659, 0.0003887012325716085, 0.00040760426517103075, 0.00042744541522047637, 0.00044713920337679527, 0.0004699292286581641, 0.0004873151857158173, 0.0005102379239439351, 0.0005307996496722313, 0.0005497919037644252, 0.0005666878230120591, 0.0005921644796058553, 0.0006097895616222842, 0.0010165380576600718, 0.0009892664589207102, 0.0009388966087054494, 0.0009021525359507786, 0.0008891022734345131, 0.0008600744824501801, 0.0008291392705232698, 0.0008109050511275634, 0.0007866892184242615, 0.0007670535173239036, 0.0007514277126540427, 0.0007334927457567445, 0.0007220060215302195, 0.0007054325359594235, 0.0006844861220438755, 0.0006794401413235494, 0.0006576308192107115, 0.0006393902774314414]","[128000, 126699, 125831, 124530, 124530, 122361, 121494, 120193, 119325, 117590, 116289, 114120, 112819, 112386, 111084, 108916, 100675, 98072.3, 95036.1, 91132.5, 88096.4, 83759, 83759, 85060.2, 86795.2, 89397.6, 91132.5, 93734.9, 95469.9, 97638.6, 100241, 101976, 103711, 106747]"
808,simga,"[0.0003338162541810486, 0.00035298644179077086, 0.0003737339761557723, 0.0003945224503000343, 0.00041401010184648505, 0.00043449546386735725, 0.0004537410953310041, 0.00047354987190475963, 0.0004925210675886661, 0.0005159479511706858, 0.0005338743259836635, 0.0005598069785537947, 0.0005755296311430594, 0.0005998692285081852, 0.0006200396825396825, 0.0006371821257670079, 0.001, 0.0009839904749722023, 0.0009534615421286983, 0.0009485596122288305, 0.000924778515545527, 0.0008977627751642905, 0.0008641025862590407, 0.000844323612354143, 0.0008254230293025176, 0.0008109050511275634, 0.0007767472930356838, 0.0007670535173239036, 0.0007393770009390088, 0.0007163939593661346, 0.0006974278859565921, 0.0006576308192107115]","[176145, 177880, 176578, 177446, 176145, 176145, 176578, 174843, 173976, 171373, 170506, 168337, 166169, 164434, 161831, 160964, 169205, 145349, 133639, 126699, 122795, 122361, 128434, 131470, 137108, 138410, 143614, 144482, 148819, 151855, 154892, 157494]"
1016,simga,"[299.007, 347.082, 398.35, 447.846, 498.696, 547.729, 597.654, 648.451, 699.204, 748.087, 798.715]","[31448.1, 30335.8, 28824, 26671.9, 24600.1, 22607.9, 20855.9, 19664, 19192.1, 19680, 21288.1]"
1017,simga,"[297.379, 345.979, 397.224, 447.105, 496.095, 548.742, 597.794, 650.446, 697.605, 748.252, 799.601]","[28407.8, 26095.6, 24983.8, 23951.8, 22679.6, 20848.1, 18535.9, 16624.3, 15671.9, 16960, 21608.2]"
1018,simga,"[296.739, 346.678, 397.475, 447.342, 499.039, 548.019, 598.826, 648.726, 700.38, 748.334, 798.845]","[24007.7, 22015.7, 20823.9, 20031.8, 18920.1, 17807.9, 16456.1, 15104.1, 14712.3, 15600, 19128.1]"
1019,simga,"[298.845, 348.683, 397.649, 447.54, 496.544, 547.336, 598.108, 647.946, 698.188, 747.462, 798.918]","[19128.1, 18816.1, 17943.9, 16751.9, 15239.7, 14127.8, 13336, 13023.9, 13512, 15039.9, 17928.1]"
1021,simga,"[299.816, 347.821, 398.557, 448.385, 499.109, 550.71, 597.801, 648.443, 699.052, 748.715, 800.109]","[3048.23, 3095.91, 2904.03, 2752, 2760.12, 3248.37, 3415.91, 4784.01, 6712.11, 9280.06, 13208.3]"
1020,simga,"[297.075, 346.898, 397.617, 449.262, 499.991, 549.804, 597.777, 648.424, 697.221, 748.682, 799.164]","[3447.79, 3375.76, 3463.88, 3232.14, 3160.26, 3248.23, 3815.91, 5104.01, 7031.82, 9840.05, 13848.1]"
574,simga,,[]
2101,simga,"[0.6622517, 3.311258, 5.298013, 7.94702, 9.602649, 10.59603, 13.90728, 14.56954, 17.21854, 19.2053, 19.86755, 21.19205, 23.17881, 24.50331, 26.49007, 29.13907, 31.12583, 33.11258, 34.43709, 36.42384, 37.74834, 38.4106, 40.39735, 41.72185, 45.03311, 47.68212, 52.64901, 57.61589, 62.25166, 68.21192, 72.18543, 78.80795, 84.10596, 90.06623, 94.70199, 101.3245, 107.947, 111.9205, 117.8808, 124.5033, 128.8079, 134.4371, 140.3974, 146.3576, 152.9801, 158.9404, 164.9007, 168.2119, 174.8344, 180.7947, 186.0927, 192.7152, 197.351, 203.9735, 208.6093, 216.5563, 220.5298, 225.8278, 232.7815, 238.4106, 243.7086, 249.6689, 254.3046, 260.9272, 266.8874, 272.8477, 278.1457, 282.1192, 290.0662, 295.3642, 299.3377]","[176.8407, 258.3532, 326.2903, 421.4083, 502.9659, 584.5535, 666.036, 734.0331, 829.1511, 856.2719, 883.4527, 937.8144, 978.5406, 1046.508, 1155.261, 1223.168, 1263.895, 1359.043, 1386.193, 1454.13, 1481.281, 1508.462, 1590.005, 1617.155, 1685.033, 1820.967, 1902.374, 2038.203, 2187.653, 2309.832, 2404.89, 2513.433, 2622.036, 2730.609, 2812.032, 2920.575, 3001.907, 3056.149, 3123.906, 3205.238, 3266.267, 3313.631, 3367.782, 3421.934, 3462.45, 3489.39, 3543.542, 3556.997, 3597.513, 3624.454, 3644.622, 3664.729, 3691.73, 3705.035, 3732.036, 3758.886, 3758.706, 3785.677, 3798.967, 3812.317, 3798.471, 3811.806, 3811.596, 3838.507, 3838.236, 3865.177, 3864.937, 3864.756, 3864.396, 3864.156, 3863.976]"
2148,simga,"[0.29194361167529215, 0.30671958192894105, 0.3176931916125185, 0.32624458230090514, 0.3395423173287798, 0.35024711685329585, 0.36214052573388683, 0.37699202586466896, 0.3913689066796497, 0.423726659016988, 0.4433999911320002, 0.4634394903277861, 0.4853574924878794, 0.5094516008242926, 0.5214177557345525, 0.5339142320177687, 0.5515546394845833, 0.5643965133840989, 0.5828813574141052, 0.5985418323879365, 0.6151268299254282, 0.6386927747241167, 0.6575443349267824, 0.6775788481566128, 0.6916150664192529, 0.8918744882870123, 0.874190062906717, 0.8517118556586883, 0.8251083779854484, 0.8050032562381715, 0.7905688300846224, 0.7720451708188543, 0.7544607491795239, 0.7417671266611874, 0.7215897488073926]","[98615.01, 97940.84, 97956.54, 97619.45, 97287.6, 96951.56, 96616.04, 96282.62, 95599.02, 95277.64, 93549.28, 93214.29, 92530.69, 91847.1, 91853.38, 91162.45, 90473.62, 90305.08, 89790.03, 89099.1, 89105.38, 88765.16, 88074.23, 87731.91, 87387.49, 95450.37, 94750.02, 94048.63, 92648.99, 91598.99, 90898.65, 89500.05, 88798.65, 88098.31, 87395.87]"
