sample_id,tepname,temperature,tepvalue
6299,rho,310.7461,8.951413e-06
6299,rho,318.4588,9.158235e-06
6299,rho,327.1784,9.426995e-06
6299,rho,335.5628,9.695728e-06
6299,rho,344.6175,9.964516e-06
6299,rho,353.6727,1.025392e-05
6299,rho,363.063,1.054336e-05
6299,rho,373.125,1.08947e-05
6299,rho,382.5163,1.122537e-05
6299,rho,392.2418,1.151484e-05
6299,rho,401.2979,1.184548e-05
6299,rho,411.3595,1.217621e-05
6299,rho,421.4215,1.252755e-05
6299,rho,430.8138,1.289946e-05
6299,rho,440.2051,1.323013e-05
6299,rho,449.932,1.358145e-05
6299,rho,459.6594,1.395339e-05
6299,rho,469.0507,1.428406e-05
6299,rho,478.7761,1.457352e-05
6299,rho,488.1679,1.492481e-05
6299,rho,497.5597,1.52761e-05
6299,rho,507.2861,1.56068e-05
6299,rho,517.013,1.595812e-05
6300,rho,302.032,8.909457e-06
6300,rho,310.4154,9.136953e-06
6300,rho,318.7994,9.385067e-06
6300,rho,327.1838,9.653799e-06
6300,rho,335.5678,9.901914e-06
6300,rho,344.623,1.019132e-05
6300,rho,353.343,1.04807e-05
6300,rho,362.7338,1.079075e-05
6300,rho,372.1246,1.11008e-05
6300,rho,381.851,1.14315e-05
6300,rho,390.9067,1.174153e-05
6300,rho,400.298,1.20722e-05
6300,rho,409.6893,1.240287e-05
6300,rho,419.7513,1.275422e-05
6300,rho,428.8085,1.31261e-05
6300,rho,438.1988,1.341553e-05
6300,rho,447.9262,1.378747e-05
6300,rho,457.3175,1.411814e-05
6300,rho,466.7083,1.442819e-05
6300,rho,476.1006,1.48001e-05
6300,rho,485.8265,1.511018e-05
6300,rho,495.2183,1.546147e-05
6300,rho,504.6096,1.579214e-05
6300,rho,514.0004,1.61022e-05
6301,rho,310.4356,9.982315e-06
6301,rho,312.1122,1.002369e-05
6301,rho,318.8201,1.025105e-05
6301,rho,328.2114,1.058172e-05
6301,rho,337.6022,1.089177e-05
6301,rho,346.3227,1.120177e-05
6301,rho,355.0443,1.1553e-05
6301,rho,364.4361,1.190429e-05
6301,rho,373.8279,1.225558e-05
6301,rho,383.2206,1.264811e-05
6301,rho,392.6124,1.29994e-05
6301,rho,402.3398,1.337134e-05
6301,rho,411.3975,1.376384e-05
6301,rho,421.461,1.417704e-05
6301,rho,430.8538,1.456957e-05
6301,rho,440.246,1.494147e-05
6301,rho,449.6388,1.5334e-05
6301,rho,459.0316,1.572653e-05
6301,rho,468.7595,1.611908e-05
6301,rho,478.4869,1.649102e-05
6301,rho,488.2148,1.688358e-05
6301,rho,497.6081,1.729672e-05
6301,rho,506.9998,1.764801e-05
6301,rho,516.7272,1.801995e-05
6302,rho,303.4366,1.158999e-05
6302,rho,310.4806,1.185861e-05
6302,rho,318.5314,1.218917e-05
6302,rho,326.9178,1.254038e-05
6302,rho,335.6398,1.291223e-05
6302,rho,344.3609,1.324284e-05
6302,rho,353.4175,1.359411e-05
6302,rho,363.1474,1.406914e-05
6302,rho,372.2065,1.452349e-05
6302,rho,381.934,1.489543e-05
6302,rho,391.6633,1.534984e-05
6302,rho,401.0571,1.57836e-05
6302,rho,411.1226,1.627928e-05
6302,rho,420.8539,1.681616e-05
6302,rho,430.2482,1.727055e-05
6302,rho,439.9776,1.772496e-05
6302,rho,449.3723,1.819996e-05
6302,rho,458.7666,1.865434e-05
6302,rho,468.1618,1.914996e-05
6302,rho,478.2273,1.964564e-05
6302,rho,487.621,2.00794e-05
6302,rho,497.0148,2.051317e-05
6302,rho,506.7442,2.096758e-05
6302,rho,516.4726,2.138075e-05
6303,rho,304.4193,1.064161e-05
6303,rho,310.4569,1.086891e-05
6303,rho,318.5062,1.113762e-05
6303,rho,326.8911,1.142697e-05
6303,rho,335.6122,1.175759e-05
6303,rho,344.6689,1.210885e-05
6303,rho,354.0602,1.243952e-05
6303,rho,363.4534,1.285267e-05
6303,rho,372.8452,1.320396e-05
6303,rho,382.5726,1.357589e-05
6303,rho,391.9654,1.396842e-05
6303,rho,401.6938,1.438159e-05
6303,rho,411.086,1.47535e-05
6303,rho,420.8144,1.516668e-05
6303,rho,430.5423,1.555923e-05
6303,rho,439.9346,1.593114e-05
6303,rho,449.3274,1.632367e-05
6303,rho,459.3904,1.671625e-05
6303,rho,468.4476,1.708813e-05
6303,rho,478.175,1.746007e-05
6303,rho,487.5677,1.785259e-05
6303,rho,497.2937,1.816267e-05
6303,rho,506.6845,1.847273e-05
6303,rho,516.4128,1.88859e-05
6304,rho,301.8182,1.405619e-05
6304,rho,311.6403,1.45101e-05
6304,rho,318.9505,1.478227e-05
6304,rho,327.4024,1.514532e-05
6304,rho,336.0831,1.547801e-05
6304,rho,344.5347,1.58714e-05
6304,rho,354.1283,1.632533e-05
6304,rho,363.4935,1.677929e-05
6304,rho,372.6304,1.720294e-05
6304,rho,382.4523,1.768718e-05
6304,rho,392.2747,1.811075e-05
6304,rho,401.4111,1.859508e-05
6304,rho,411.0044,1.907935e-05
6304,rho,420.5981,1.953328e-05
6304,rho,430.1915,2.001755e-05
6304,rho,439.7848,2.050183e-05
6304,rho,449.3782,2.09861e-05
6304,rho,458.7436,2.140972e-05
6304,rho,468.1082,2.192436e-05
6304,rho,477.9298,2.243895e-05
6304,rho,487.7523,2.286251e-05
6304,rho,496.8889,2.33165e-05
6304,rho,506.2538,2.38008e-05
6304,rho,515.8474,2.425473e-05
6305,rho,300.8952,1.502718e-05
6305,rho,314.8294,1.563228e-05
6305,rho,323.7377,1.605596e-05
6305,rho,332.4176,1.647966e-05
6305,rho,341.326,1.690334e-05
6305,rho,350.0055,1.735738e-05
6305,rho,358.9139,1.778106e-05
6305,rho,368.0503,1.826539e-05
6305,rho,377.6434,1.878e-05
6305,rho,387.2367,1.926427e-05
6305,rho,397.0584,1.977886e-05
6305,rho,406.6512,2.032381e-05
6305,rho,416.4723,2.089907e-05
6305,rho,426.2936,2.1444e-05
6305,rho,435.8864,2.198895e-05
6305,rho,445.708,2.250354e-05
6305,rho,455.3012,2.301815e-05
6305,rho,465.1228,2.353273e-05
6305,rho,474.7156,2.407769e-05
6305,rho,484.5369,2.462261e-05
6305,rho,494.3588,2.510686e-05
6305,rho,503.9519,2.562147e-05
6305,rho,513.7741,2.607537e-05
6305,rho,523.3672,2.658999e-05
6306,rho,307.7328,1.699844e-05
6306,rho,311.6157,1.721034e-05
6306,rho,320.9808,1.76643e-05
6306,rho,328.9754,1.805775e-05
6306,rho,337.199,1.839049e-05
6306,rho,345.6506,1.878388e-05
6306,rho,354.5582,1.929858e-05
6306,rho,363.923,1.978288e-05
6306,rho,373.5161,2.029749e-05
6306,rho,382.8807,2.081213e-05
6306,rho,392.2448,2.138745e-05
6306,rho,401.8376,2.19324e-05
6306,rho,411.2016,2.250772e-05
6306,rho,420.7942,2.308302e-05
6306,rho,430.3862,2.371899e-05
6306,rho,439.7507,2.423363e-05
6306,rho,449.5721,2.477855e-05
6306,rho,458.7073,2.538424e-05
6306,rho,468.0722,2.586854e-05
6306,rho,478.1209,2.65348e-05
6306,rho,487.2567,2.70798e-05
6306,rho,496.8498,2.759442e-05
6306,rho,506.2141,2.81394e-05
6306,rho,515.8067,2.871469e-05
6307,rho,305.1874,2.045748e-05
6307,rho,313.1809,2.097229e-05
6307,rho,321.1744,2.14871e-05
6307,rho,329.8526,2.209284e-05
6307,rho,338.0737,2.269864e-05
6307,rho,346.5234,2.330441e-05
6307,rho,355.6584,2.394044e-05
6307,rho,365.249,2.472811e-05
6307,rho,374.8404,2.542476e-05
6307,rho,383.9737,2.624282e-05
6307,rho,393.5651,2.693948e-05
6307,rho,403.3843,2.772712e-05
6307,rho,412.7469,2.845414e-05
6307,rho,422.3369,2.930249e-05
6307,rho,431.9276,3.009016e-05
6307,rho,441.5182,3.087783e-05
6307,rho,450.8794,3.175655e-05
6307,rho,460.6994,3.245317e-05
6307,rho,469.8321,3.333192e-05
6307,rho,479.4235,3.402857e-05
6307,rho,489.0144,3.47859e-05
6307,rho,498.6045,3.563425e-05
6307,rho,508.1962,3.630056e-05
6307,rho,517.7882,3.693654e-05
6308,rho,307.438,2.424969e-05
6308,rho,314.2891,2.473429e-05
6308,rho,322.9673,2.534003e-05
6308,rho,331.6447,2.60368e-05
6308,rho,340.7791,2.67335e-05
6308,rho,350.1423,2.739984e-05
6308,rho,359.5046,2.81572e-05
6308,rho,368.6393,2.882357e-05
6308,rho,377.5444,2.961132e-05
6308,rho,387.3643,3.030795e-05
6308,rho,396.9558,3.10046e-05
6308,rho,406.5466,3.176193e-05
6308,rho,416.5948,3.248887e-05
6308,rho,425.9586,3.309452e-05
6308,rho,435.0941,3.366987e-05
6308,rho,445.1437,3.424511e-05
6308,rho,454.5074,3.485077e-05
6308,rho,464.3279,3.548671e-05
6308,rho,474.1496,3.60013e-05
6308,rho,483.5128,3.666764e-05
6308,rho,493.5643,3.70305e-05
6308,rho,502.7026,3.730244e-05
6308,rho,512.9804,3.790799e-05
6308,rho,522.8034,3.827088e-05
6309,rho,10.43115,1.075269e-06
6309,rho,20.1669,1.146953e-06
6309,rho,38.24757,1.362007e-06
6309,rho,59.80529,1.839904e-06
6309,rho,79.27677,2.293907e-06
6309,rho,93.88039,2.676225e-06
6309,rho,108.484,3.082437e-06
6309,rho,129.3463,3.679809e-06
6309,rho,154.3811,4.396655e-06
6309,rho,179.4159,5.20908e-06
6309,rho,205.146,6.021505e-06
6309,rho,229.4854,6.88172e-06
6309,rho,244.089,7.502987e-06
6309,rho,253.8248,7.718041e-06
6309,rho,267.0376,8.243728e-06
6309,rho,272.6008,8.506571e-06
6309,rho,286.509,9.103943e-06
6309,rho,314.3255,1.221027e-05
6309,rho,362.3088,1.44325e-05
6309,rho,410.9875,1.643967e-05
6309,rho,461.057,1.770609e-05
6309,rho,509.7357,1.784946e-05
6310,rho,13.90821,7.646356e-07
6310,rho,31.98887,8.602151e-07
6310,rho,56.32823,1.194743e-06
6310,rho,92.48957,1.81601e-06
6310,rho,115.4381,2.246117e-06
6310,rho,150.2086,2.819594e-06
6310,rho,183.5883,3.53644e-06
6310,rho,207.9277,3.942652e-06
6310,rho,235.0487,4.587814e-06
6310,rho,246.8707,4.731183e-06
6310,rho,267.0376,5.16129e-06
6310,rho,290.6815,5.663082e-06
6310,rho,324.0612,6.547192e-06
6310,rho,373.4353,8.291517e-06
6310,rho,424.2003,9.892473e-06
6310,rho,474.2698,1.123059e-05
6310,rho,513.2128,1.221027e-05
6320,rho,9.666205,0.0001552183
6320,rho,20.28658,0.0001850801
6320,rho,30.95675,0.0002130639
6320,rho,39.47794,0.0002409961
6320,rho,48.02403,0.0002678409
6320,rho,52.29707,0.0002823646
6320,rho,67.31495,0.0003250825
6320,rho,75.93571,0.0003427363
6320,rho,84.55647,0.0003613489
6320,rho,101.8229,0.000394663
6320,rho,119.1142,0.0004235384
6320,rho,138.5794,0.0004545438
6320,rho,158.0694,0.0004793197
6320,rho,179.6835,0.0005235501
6320,rho,194.8508,0.0005424268
6320,rho,214.3408,0.000571993
6320,rho,235.9799,0.0006138895
6320,rho,253.3209,0.0006360479
6320,rho,270.662,0.000659006
6320,rho,283.6554,0.0006827406
6320,rho,296.6737,0.0006950062
6320,rho,314.0645,0.0006952187
6320,rho,357.4173,0.0007596618
6320,rho,405.0928,0.000844862
6320,rho,452.8679,0.0008758256
6320,rho,507.1646,0.0009080281
6320,rho,552.741,0.0009579613
6320,rho,600.541,0.0009757677
6320,rho,650.5397,0.0009766256
6320,rho,700.5385,0.0009774843
6320,rho,752.7111,0.0009783811
6320,rho,804.6348,0.001167455
6320,rho,856.4838,0.001468496
6320,rho,897.9116,0.001345925
6320,rho,945.7863,0.001300527
6321,rho,17.8804,4.698092e-05
6321,rho,28.60035,5.221616e-05
6321,rho,39.2954,5.906384e-05
6321,rho,52.2141,6.450423e-05
6321,rho,71.62948,7.17031e-05
6321,rho,86.74693,7.694629e-05
6321,rho,97.56644,7.971453e-05
6321,rho,108.3362,8.5537e-05
6321,rho,125.6773,8.862446e-05
6321,rho,138.6706,9.181633e-05
6321,rho,158.2105,9.347655e-05
6321,rho,177.7254,9.685428e-05
6321,rho,190.7437,9.85943e-05
6321,rho,208.1097,0.0001003732
6321,rho,225.5005,0.0001004039
6321,rho,238.5437,0.0001004269
6321,rho,253.7607,0.0001004538
6321,rho,277.6482,0.000102278
6321,rho,294.9893,0.0001059698
6321,rho,321.2001,9.709884e-05
6321,rho,364.6773,9.717307e-05
6321,rho,460.4764,8.759427e-05
6321,rho,558.2752,8.93009e-05
6321,rho,660.347,9.597749e-05
6321,rho,756.0217,9.446396e-05
6322,rho,6.048638,4.301929e-06
6322,rho,12.3213,5.129169e-06
6322,rho,20.69315,6.44685e-06
6322,rho,20.39445,7.960647e-06
6322,rho,28.81608,9.660111e-06
6322,rho,35.03896,1.192979e-05
6322,rho,41.3614,1.37325e-05
6322,rho,54.20542,1.580944e-05
6322,rho,58.35401,1.819771e-05
6322,rho,73.42167,2.022709e-05
6322,rho,84.14162,2.248105e-05
6322,rho,97.06031,2.455179e-05
6322,rho,112.2027,2.588806e-05
6322,rho,131.6429,2.827587e-05
6322,rho,151.133,2.98171e-05
6322,rho,161.9525,3.088981e-05
6322,rho,183.6413,3.200722e-05
6322,rho,198.7836,3.374926e-05
6322,rho,218.2737,3.558884e-05
6322,rho,235.6397,3.623097e-05
6322,rho,248.633,3.753586e-05
6322,rho,263.8252,3.821166e-05
6322,rho,283.3401,3.959242e-05
6322,rho,296.3833,3.96015e-05
6322,rho,307.2277,4.031141e-05
6322,rho,322.4696,3.961966e-05
6322,rho,409.3244,4.257044e-05
6322,rho,513.5202,4.7392e-05
6322,rho,606.9215,5.004017e-05
6322,rho,709.0182,5.284439e-05
6322,rho,804.5186,5.88206e-05
6322,rho,908.7643,6.322074e-05
6323,rho,15.69825,1.018082e-05
6323,rho,30.84059,1.073493e-05
6323,rho,45.93314,1.172417e-05
6323,rho,58.90162,1.236181e-05
6323,rho,76.24271,1.280801e-05
6323,rho,93.53401,1.37451e-05
6323,rho,106.4776,1.474963e-05
6323,rho,119.4461,1.555181e-05
6323,rho,128.0917,1.611068e-05
6323,rho,145.4328,1.66922e-05
6323,rho,164.9229,1.760204e-05
6323,rho,177.8665,1.888845e-05
6323,rho,193.0586,1.922852e-05
6323,rho,206.052,1.992105e-05
6323,rho,221.1943,2.100528e-05
6323,rho,238.5603,2.138428e-05
6323,rho,253.7026,2.254816e-05
6323,rho,266.7458,2.255333e-05
6323,rho,281.9628,2.255936e-05
6323,rho,297.0802,2.420898e-05
6323,rho,364.3454,2.646415e-05
6323,rho,405.5243,2.891613e-05
6323,rho,448.9019,3.1046e-05
6323,rho,496.677,3.218382e-05
6323,rho,550.9239,3.456098e-05
6323,rho,594.3015,3.710663e-05
6323,rho,644.2505,3.846803e-05
6323,rho,685.5787,3.782525e-05
6323,rho,733.4036,3.785706e-05
6323,rho,779.0795,3.722734e-05
6324,rho,3.103142,7.417918e-06
6324,rho,22.64298,7.552048e-06
6324,rho,44.33179,7.825237e-06
6324,rho,68.19445,8.108618e-06
6324,rho,85.53554,8.401298e-06
6324,rho,98.5538,8.55223e-06
6324,rho,115.9447,8.554844e-06
6324,rho,128.9629,8.708534e-06
6324,rho,144.1551,8.865324e-06
6324,rho,161.521,9.025282e-06
6324,rho,183.2098,9.351764e-06
6324,rho,202.7497,9.520862e-06
6324,rho,224.4634,9.693388e-06
6324,rho,246.1771,9.869041e-06
6324,rho,263.5431,1.004711e-05
6324,rho,272.2385,1.004864e-05
6324,rho,287.4306,1.022956e-05
6324,rho,306.9705,1.041453e-05
6324,rho,317.8397,1.041652e-05
6324,rho,328.709,1.041851e-05
6324,rho,350.4227,1.060731e-05
6324,rho,380.8817,1.042807e-05
6324,rho,465.5875,1.100909e-05
6324,rho,513.3626,1.141256e-05
6324,rho,545.9207,1.182766e-05
6324,rho,595.9195,1.183806e-05
6324,rho,654.5888,1.206041e-05
6324,rho,698.0659,1.206963e-05
6324,rho,756.785,1.187158e-05
6324,rho,802.4112,1.209179e-05
6324,rho,852.4099,1.210242e-05
6324,rho,893.6883,1.232596e-05
6324,rho,926.2713,1.255172e-05
6324,rho,955.5811,1.289369e-05
6324,rho,976.2203,1.301223e-05
6340,rho,320.7858,2.090452e-05
6340,rho,374.0244,2.254727e-05
6340,rho,417.5272,2.446896e-05
6340,rho,468.3385,2.611238e-05
6340,rho,516.7225,2.775647e-05
6340,rho,565.0664,2.981494e-05
6340,rho,620.7188,3.159515e-05
6340,rho,666.6287,3.372335e-05
6340,rho,719.8471,3.557329e-05
6340,rho,768.191,3.763176e-05
6340,rho,816.5616,3.941397e-05
6340,rho,869.7868,4.119485e-05
6340,rho,920.5847,4.29764e-05
6340,rho,971.3558,4.50342e-05
6340,rho,1014.872,4.681776e-05
6340,rho,1068.097,4.859863e-05
6340,rho,1116.454,5.051898e-05
6340,rho,1167.225,5.257677e-05
6340,rho,1218.037,5.42202e-05
6340,rho,1268.821,5.613987e-05
6341,rho,296.4597,2.146373e-05
6341,rho,315.8375,2.187274e-05
6341,rho,337.6291,2.24192e-05
6341,rho,356.9934,2.296634e-05
6341,rho,378.7716,2.365093e-05
6341,rho,400.5498,2.433552e-05
6341,rho,422.3146,2.515824e-05
6341,rho,448.9607,2.570337e-05
6341,rho,468.2714,2.6803e-05
6341,rho,490.0362,2.762572e-05
6341,rho,514.2282,2.844777e-05
6341,rho,535.993,2.927048e-05
6341,rho,555.344,2.995575e-05
6341,rho,572.2677,3.064168e-05
6341,rho,586.7507,3.146641e-05
6341,rho,601.2606,3.201489e-05
6341,rho,623.0388,3.269948e-05
6341,rho,644.7901,3.366032e-05
6341,rho,661.7004,3.448438e-05
6341,rho,683.3981,3.599772e-05
6341,rho,700.3218,3.668365e-05
6341,rho,714.8317,3.723213e-05
6341,rho,731.742,3.805619e-05
6341,rho,743.7978,3.888159e-05
6341,rho,763.1353,3.970498e-05
6341,rho,777.6452,4.025345e-05
6341,rho,792.1416,4.094006e-05
6341,rho,806.6649,4.135041e-05
6341,rho,821.1479,4.217514e-05
6341,rho,838.0716,4.286107e-05
6341,rho,854.9953,4.3547e-05
6341,rho,869.4783,4.437173e-05
6341,rho,883.9882,4.492021e-05
6341,rho,903.3257,4.57436e-05
6341,rho,917.8356,4.629207e-05
6341,rho,929.8914,4.711747e-05
6341,rho,949.2289,4.794086e-05
6341,rho,963.7119,4.876559e-05
6341,rho,985.4633,4.972643e-05
6341,rho,1002.4,5.027424e-05
6341,rho,1016.91,5.082272e-05
6341,rho,1036.261,5.150798e-05
6341,rho,1058.053,5.205445e-05
6341,rho,1079.871,5.232466e-05
6341,rho,1101.717,5.231863e-05
6341,rho,1121.094,5.272764e-05
6341,rho,1138.045,5.313732e-05
6341,rho,1164.664,5.39587e-05
6341,rho,1179.174,5.450717e-05
6341,rho,1154.995,5.3547e-05
6341,rho,1196.124,5.491686e-05
6341,rho,1213.075,5.532654e-05
6341,rho,1232.439,5.587368e-05
6341,rho,1242.121,5.614724e-05
6341,rho,1259.059,5.669505e-05
6342,rho,87.61342,0.001284386
6342,rho,116.0241,0.00116203
6342,rho,144.4349,0.00105133
6342,rho,158.6813,0.000951176
6342,rho,187.1536,0.0007983143
6342,rho,209.8986,0.0007222635
6342,rho,221.3121,0.0006534576
6342,rho,238.453,0.0005484417
6342,rho,261.2391,0.0004719685
6342,rho,275.4855,0.0004270068
6342,rho,289.7319,0.0003863283
6342,rho,318.2453,0.0003084114
6342,rho,358.1517,0.0002283998
6342,rho,409.2663,0.0001965524
6342,rho,457.466,0.0001869559
6342,rho,508.4165,0.0001965524
6342,rho,559.3259,0.0002172484
6342,rho,598.8833,0.0002462092
6342,rho,661.1446,0.0002654074
6342,rho,712.1567,0.0002588472
6342,rho,766.0221,0.0002462092
6342,rho,794.3918,0.0002341883
6342,rho,839.8407,0.0002015338
6343,rho,81.49608,7.044109e-05
6343,rho,104.0358,8.185467e-05
6343,rho,132.3028,8.823729e-05
6343,rho,157.737,9.51176e-05
6343,rho,177.5054,0.0001025344
6343,rho,200.1067,0.0001105295
6343,rho,217.0629,0.000116203
6343,rho,233.9984,0.0001252639
6343,rho,256.5997,0.0001350314
6343,rho,273.5559,0.0001419626
6343,rho,290.512,0.0001492496
6343,rho,301.8024,0.0001569106
6343,rho,321.694,0.0001455605
6343,rho,364.0842,0.0001649648
6343,rho,415.0552,0.0001691457
6343,rho,466.0467,0.0001691457
6343,rho,508.6423,0.0001492496
6343,rho,556.9651,0.0001221677
6343,rho,609.5373,0.0001
6343,rho,659.2355,8.605629e-05
6343,rho,699.0598,7.044109e-05
6343,rho,758.6525,6.215531e-05
6343,rho,806.9549,5.216645e-05
6343,rho,852.3525,4.779119e-05
6344,rho,83.24096,8.392919e-06
6344,rho,94.53135,8.823729e-06
6344,rho,114.2998,9.51176e-06
6344,rho,134.0682,1.025344e-05
6344,rho,153.8367,1.105295e-05
6344,rho,173.6257,1.16203e-05
6344,rho,199.0393,1.284386e-05
6344,rho,215.9954,1.350314e-05
6344,rho,230.1187,1.419626e-05
6344,rho,249.9076,1.492496e-05
6344,rho,269.6555,1.649648e-05
6344,rho,286.6117,1.734325e-05
6344,rho,300.776,1.734325e-05
6344,rho,320.6265,1.691457e-05
6344,rho,365.8907,1.823348e-05
6344,rho,422.4863,1.965524e-05
6344,rho,467.8327,1.916941e-05
6344,rho,518.8652,1.823348e-05
6344,rho,564.2731,1.649648e-05
6344,rho,615.2851,1.608873e-05
6344,rho,666.2972,1.569106e-05
6344,rho,711.5819,1.649648e-05
6344,rho,756.9487,1.569106e-05
6344,rho,802.2334,1.649648e-05
6344,rho,859.0138,1.419626e-05
6345,rho,88.96826,7.78582e-06
6345,rho,111.5901,8.185467e-06
6345,rho,139.8366,9.047357e-06
6345,rho,168.0831,1e-05
6345,rho,190.6639,1.105295e-05
6345,rho,210.4528,1.16203e-05
6345,rho,250.0513,1.252639e-05
6345,rho,230.2418,1.221677e-05
6345,rho,261.3622,1.284386e-05
6345,rho,278.3183,1.350314e-05
6345,rho,298.1073,1.419626e-05
6345,rho,320.7292,1.492496e-05
6345,rho,374.4714,1.649648e-05
6345,rho,416.9643,1.649648e-05
6345,rho,467.9558,1.649648e-05
6345,rho,513.3227,1.569106e-05
6345,rho,564.3347,1.530321e-05
6345,rho,609.5989,1.649648e-05
6345,rho,660.5904,1.649648e-05
6345,rho,708.749,1.649648e-05
6345,rho,751.2419,1.649648e-05
6345,rho,807.9813,1.492496e-05
6345,rho,861.8467,1.419626e-05
6346,rho,84.55475,1.691457e-06
6346,rho,95.80408,1.869559e-06
6346,rho,112.7191,2.066414e-06
6346,rho,126.8013,2.283998e-06
6346,rho,143.6959,2.588472e-06
6346,rho,163.4438,2.861026e-06
6346,rho,177.567,3.007883e-06
6346,rho,197.2739,3.49525e-06
6346,rho,219.8752,3.767792e-06
6346,rho,236.8108,4.061586e-06
6346,rho,259.4121,4.378288e-06
6346,rho,279.1805,4.719685e-06
6346,rho,290.4709,4.961948e-06
6346,rho,321.5092,5.765933e-06
6346,rho,366.7529,6.373057e-06
6346,rho,414.8499,6.869997e-06
6346,rho,463.1523,5.765933e-06
6346,rho,514.1027,6.061899e-06
6346,rho,556.6367,5.765933e-06
6346,rho,613.2939,5.765933e-06
6346,rho,655.7458,6.061899e-06
6346,rho,706.6962,6.373057e-06
6346,rho,763.3535,6.373057e-06
6346,rho,803.0135,6.373057e-06
6347,rho,79.28994,2.353478
6347,rho,95.85799,2.118437
6347,rho,114.7929,1.975621
6347,rho,131.3609,1.842241
6347,rho,147.929,1.600717
6347,rho,169.2308,1.492959
6347,rho,192.8994,1.297634
6347,rho,204.7337,1.127273
6347,rho,221.3018,0.9794837
6347,rho,233.1361,0.8508919
6347,rho,242.6036,0.7391051
6347,rho,254.4379,0.6420715
6347,rho,266.2722,0.5778272
6347,rho,275.7396,0.5199568
6347,rho,285.2071,0.420847
6347,rho,297.0414,0.3923524
6347,rho,306.5089,0.3289809
6347,rho,327.8107,0.2961875
6347,rho,332.5444,0.1568859
6347,rho,474.5562,0.01534746
6347,rho,564.497,0.006151597
6347,rho,668.6391,0.003390379
6347,rho,758.5799,0.002228043
6347,rho,810.6509,0.001568728
6347,rho,857.9882,0.001317553
6347,rho,907.6923,0.001068308
6347,rho,955.0296,0.0009295104
6348,rho,81.6568,0.0007235784
6348,rho,100.5917,0.0008051205
6348,rho,121.8935,0.0008348466
6348,rho,147.929,0.0008658512
6348,rho,162.1302,0.0008663942
6348,rho,178.6982,0.0008670281
6348,rho,204.7337,0.0008379052
6348,rho,226.0355,0.0008095914
6348,rho,252.071,0.0008105224
6348,rho,271.0059,0.0008112002
6348,rho,287.574,0.0008117937
6348,rho,304.142,0.0008123877
6348,rho,327.8107,0.000731484
6348,rho,368.0473,0.0006141707
6348,rho,469.8225,0.0005356617
6348,rho,564.497,0.0004838307
6348,rho,659.1716,0.0003662766
6348,rho,753.8462,0.0002494092
6348,rho,862.7219,0.0001823741
6348,rho,900.5917,0.0001702214
6348,rho,957.3964,0.0001647274
6349,rho,76.92308,0.000195844
6349,rho,95.85799,0.0001960077
6349,rho,114.7929,0.0001961716
6349,rho,133.7278,0.0002033933
6349,rho,157.3964,0.0002036059
6349,rho,171.5976,0.0002037336
6349,rho,188.1657,0.0002038827
6349,rho,200.0,0.0002039892
6349,rho,218.9349,0.0002191014
6349,rho,237.8698,0.0002043305
6349,rho,261.5385,0.0002195138
6349,rho,275.7396,0.0002196515
6349,rho,292.3077,0.0002277137
6349,rho,306.5089,0.0002278565
6349,rho,327.8107,0.0002125176
6349,rho,375.1479,0.0002206175
6349,rho,465.0888,0.0002377054
6349,rho,566.8639,0.0002073197
6349,rho,668.6391,0.0002157393
6349,rho,765.6805,0.0001881222
6349,rho,810.6509,0.000137172
6349,rho,860.355,0.000132703
6349,rho,914.7929,0.0001196499
6349,rho,957.3964,0.0001286483
6349,rho,985.7988,0.0001118404
6350,rho,88.05115,0.5303797
6350,rho,101.3784,0.4593503
6350,rho,120.0448,0.3864969
6350,rho,136.0292,0.3160766
6350,rho,149.3648,0.2816901
6350,rho,168.0312,0.2370139
6350,rho,178.6764,0.1995148
6350,rho,183.9741,0.168
6350,rho,202.6405,0.1413551
6350,rho,218.6332,0.1189542
6350,rho,231.9605,0.1030237
6350,rho,242.5974,0.08427838
6350,rho,255.908,0.06893328
6350,rho,266.5532,0.05802703
6350,rho,285.2279,0.05024057
6350,rho,293.1994,0.04229824
6350,rho,306.5183,0.0356006
6350,rho,317.1718,0.03083762
6350,rho,327.8419,0.02828451
6350,rho,341.1442,0.02248222
6350,rho,349.1323,0.02004247
6350,rho,324.9273,0.01234163
6350,rho,370.24,0.007569491
6350,rho,412.9038,0.005059338
6350,rho,463.622,0.003789745
6350,rho,509.0011,0.002922007
6350,rho,559.7692,0.002598547
6350,rho,634.5761,0.002117949
6350,rho,663.9708,0.001996827
6350,rho,698.7046,0.001828986
6350,rho,760.1594,0.00157969
6350,rho,805.6215,0.001621305
6350,rho,852.4039,0.001571376
6350,rho,909.873,0.001479134
6350,rho,947.2889,0.001393905
6351,rho,81.00972,0.001550959
6351,rho,105.0735,0.001548826
6351,rho,131.8276,0.001637505
6351,rho,155.8914,0.001635252
6351,rho,182.6289,0.001632753
6351,rho,212.0402,0.001630008
6351,rho,238.7777,0.001627516
6351,rho,257.5023,0.001672948
6351,rho,278.884,0.001623787
6351,rho,305.6298,0.001668349
6351,rho,332.3424,0.001528819
6351,rho,367.0514,0.001285167
6351,rho,465.947,0.001139759
6351,rho,564.8426,0.001010803
6351,rho,666.3788,0.0007994017
6351,rho,767.8901,0.0005802259
6351,rho,866.7525,0.0004589465
6351,rho,909.491,0.0003968153
