sample_id,tepname,temperature,tepvalue
4769,kappa,574.2141,3.782278
4769,kappa,598.7553,3.707215
4769,kappa,623.2331,3.704557
4769,kappa,647.7743,3.629494
4769,kappa,671.1498,3.554557
4769,kappa,697.9905,3.515443
4769,kappa,724.8312,3.476329
4769,kappa,746.9937,3.455823
4769,kappa,773.8186,3.43481
4769,kappa,799.4462,3.450127
4770,kappa,299.6308,4.572278
4770,kappa,320.7226,4.443291
4770,kappa,348.808,4.313544
4770,kappa,371.0179,4.238734
4770,kappa,395.5591,4.163671
4770,kappa,422.4314,4.088354
4770,kappa,444.673,3.977342
4770,kappa,475.0422,3.901646
4770,kappa,498.4019,3.84481
4770,kappa,525.2268,3.823797
4770,kappa,547.5316,3.64038
4770,kappa,572.0095,3.637722
4770,kappa,597.7004,3.580633
4770,kappa,625.6909,3.559494
4770,kappa,646.6878,3.539114
4770,kappa,671.2447,3.445949
4770,kappa,698.0854,3.406835
4770,kappa,720.2637,3.368228
4770,kappa,748.2384,3.36519
4770,kappa,769.2352,3.34481
4770,kappa,797.2257,3.323671
4771,kappa,299.8681,4.300759
4771,kappa,324.4568,4.171392
4771,kappa,350.1793,4.078101
4771,kappa,371.2395,3.985316
4771,kappa,398.0802,3.946203
4771,kappa,426.1814,3.798354
4771,kappa,447.1941,3.759873
4771,kappa,471.7669,3.648608
4771,kappa,496.2922,3.591646
4771,kappa,525.4325,3.588481
4771,kappa,547.6266,3.531772
4771,kappa,575.6804,3.438228
4771,kappa,599.0084,3.417595
4771,kappa,620.0211,3.379114
4771,kappa,648.0591,3.303671
4771,kappa,674.9156,3.246456
4771,kappa,699.3935,3.243797
4771,kappa,722.7532,3.186962
4771,kappa,749.5622,3.184051
4771,kappa,772.9061,3.145316
4771,kappa,797.3365,3.196962
4772,kappa,301.2357,3.658246
4772,kappa,323.3706,3.657726
4772,kappa,353.3179,3.657021
4772,kappa,376.755,3.656469
4772,kappa,398.9001,3.667713
4772,kappa,424.9617,3.690629
4772,kappa,451.0131,3.701781
4772,kappa,478.3818,3.730549
4772,kappa,499.2147,3.730059
4772,kappa,523.964,3.741241
4772,kappa,553.9266,3.758183
4772,kappa,577.3738,3.769396
4772,kappa,604.7374,3.792282
4772,kappa,629.4969,3.815228
4772,kappa,651.6549,3.841178
4772,kappa,675.12,3.872978
4772,kappa,701.1816,3.895895
4772,kappa,725.9513,3.930606
4772,kappa,752.023,3.965287
4772,kappa,778.0846,3.988203
4772,kappa,804.1564,4.022884
4773,kappa,302.3233,3.411162
4773,kappa,325.7603,3.41061
4773,kappa,351.8065,3.41588
4773,kappa,375.2487,3.421211
4773,kappa,399.9826,3.414746
4773,kappa,428.633,3.419955
4773,kappa,452.0802,3.431168
4773,kappa,474.2101,3.424765
4773,kappa,501.5584,3.430003
4773,kappa,523.7138,3.453012
4773,kappa,551.0672,3.464133
4773,kappa,577.1185,3.475284
4773,kappa,607.0811,3.492226
4773,kappa,629.2263,3.50347
4773,kappa,650.0643,3.508862
4773,kappa,678.7249,3.525835
4773,kappa,704.7814,3.542869
4773,kappa,729.5306,3.554051
4773,kappa,751.6656,3.55353
4773,kappa,773.8261,3.582421
4773,kappa,798.5805,3.599485
4774,kappa,301.1336,3.540602
4774,kappa,323.2787,3.551845
4774,kappa,351.9138,3.539407
4774,kappa,376.6528,3.538825
4774,kappa,398.7929,3.544186
4774,kappa,426.131,3.537661
4774,kappa,452.1823,3.548812
4774,kappa,471.7081,3.542471
4774,kappa,499.0564,3.547709
4774,kappa,525.1026,3.552979
4774,kappa,549.8468,3.558279
4774,kappa,577.1951,3.563518
4774,kappa,600.627,3.557084
4774,kappa,622.762,3.556563
4774,kappa,651.4277,3.579418
4774,kappa,678.7658,3.572893
4774,kappa,702.2181,3.589988
4774,kappa,730.8633,3.589314
4774,kappa,750.3993,3.594737
4774,kappa,777.7527,3.605858
4774,kappa,801.1948,3.611188
4775,kappa,298.555,3.570074
4775,kappa,327.2002,3.5694
4775,kappa,351.9393,3.568818
4775,kappa,376.6784,3.568236
4775,kappa,402.7246,3.573505
4775,kappa,424.8545,3.567102
4775,kappa,452.2028,3.572341
4775,kappa,475.6347,3.565908
4775,kappa,500.3738,3.565325
4775,kappa,526.42,3.570595
4775,kappa,549.857,3.570044
4775,kappa,577.2053,3.575282
4775,kappa,601.9495,3.580583
4775,kappa,626.6886,3.58
4775,kappa,651.4379,3.591183
4775,kappa,673.5779,3.596544
4775,kappa,699.6242,3.601814
4775,kappa,726.9776,3.612935
4775,kappa,751.7167,3.612353
4775,kappa,775.1639,3.623566
4775,kappa,801.2153,3.634717
4776,kappa,299.6068,3.281814
4776,kappa,325.6429,3.275319
4776,kappa,349.0748,3.268885
4776,kappa,373.8139,3.268303
4776,kappa,397.256,3.273634
4776,kappa,425.9063,3.278842
4776,kappa,451.9526,3.284112
4776,kappa,475.3947,3.289443
4776,kappa,498.8419,3.300656
4776,kappa,524.8933,3.311807
4776,kappa,553.5385,3.311133
4776,kappa,574.3868,3.32829
4776,kappa,603.0422,3.33938
4776,kappa,623.8802,3.344772
4776,kappa,653.848,3.367597
4776,kappa,677.285,3.367045
4776,kappa,699.4404,3.390053
4776,kappa,725.507,3.418852
4776,kappa,752.8655,3.435855
4776,kappa,777.6097,3.441155
4776,kappa,797.1661,3.470107
4779,kappa,293.2208,4.489395
4779,kappa,319.1837,4.391051
4779,kappa,370.9916,3.976627
4779,kappa,413.1487,3.756335
4779,kappa,468.3593,3.619931
4779,kappa,510.6015,3.556892
4779,kappa,562.6061,3.50536
4779,kappa,621.1605,3.538109
4779,kappa,666.7989,3.740993
4779,kappa,715.6892,3.943681
4777,kappa,295.6991,3.061826
4777,kappa,321.7079,3.048156
4777,kappa,370.4671,3.008917
4777,kappa,417.6266,3.018161
4777,kappa,464.8123,3.075791
4777,kappa,513.6043,3.097033
4777,kappa,562.4094,3.142468
4777,kappa,612.8667,3.236191
4777,kappa,668.1823,3.293329
4777,kappa,712.2078,3.520505
4778,kappa,297.0103,2.481101
4778,kappa,318.0954,2.383052
4778,kappa,366.8743,2.380102
4778,kappa,415.6269,2.328766
4778,kappa,464.3665,2.253237
4778,kappa,511.4866,2.189903
4778,kappa,561.8849,2.174758
4778,kappa,612.3422,2.268481
4778,kappa,662.7864,2.33801
4778,kappa,711.6702,2.528602
4780,kappa,298.9026,11.09069
4780,kappa,349.3827,9.366145
4780,kappa,398.7654,8.663703
4780,kappa,450.3429,8.070349
4780,kappa,499.7257,7.550389
4780,kappa,550.2058,7.431688
4780,kappa,600.6859,7.239995
4780,kappa,648.9712,7.26768
4780,kappa,699.4513,7.294965
4781,kappa,300.0,2.002894
4781,kappa,349.3827,1.884393
4781,kappa,397.668,1.802589
4781,kappa,449.2455,1.683688
4781,kappa,499.7257,1.528491
4781,kappa,549.1084,1.409991
4781,kappa,600.6859,1.364082
4781,kappa,651.166,1.245382
4781,kappa,699.4513,1.528541
4782,kappa,297.8052,2.258769
4782,kappa,348.2853,2.103572
4782,kappa,400.9602,2.239945
4782,kappa,449.2455,2.304126
4782,kappa,497.5309,2.112833
4782,kappa,550.2058,1.993732
4782,kappa,598.4911,1.765943
4782,kappa,650.0686,1.683538
4782,kappa,699.4513,2.002994
4783,kappa,302.1948,2.33096
4783,kappa,350.4801,2.21266
4783,kappa,400.9602,2.312937
4783,kappa,450.3429,2.376919
4783,kappa,499.7257,2.221922
4783,kappa,550.2058,1.993732
4783,kappa,600.6859,1.911528
4783,kappa,648.9712,1.939213
4783,kappa,699.4513,2.112483
4784,kappa,300.0,2.258368
4784,kappa,349.3827,2.249357
4784,kappa,400.9602,2.349434
4784,kappa,450.3429,2.449911
4784,kappa,498.6283,2.331611
4784,kappa,549.1084,2.139918
4784,kappa,600.6859,1.98452
4784,kappa,650.0686,1.975509
4784,kappa,700.5487,2.03929
4785,kappa,298.9026,3.864408
4785,kappa,350.4801,3.453536
4785,kappa,400.9602,3.18885
4785,kappa,449.2455,3.07055
4785,kappa,500.823,2.878656
4785,kappa,550.2058,2.760155
4785,kappa,599.5885,2.641655
4785,kappa,648.9712,2.705636
4785,kappa,699.4513,2.988395
4791,kappa,296.4262,3.581967
4791,kappa,349.1393,3.368852
4791,kappa,414.2623,3.245902
4791,kappa,478.1025,3.155738
4791,kappa,538.1926,3.065574
4791,kappa,595.7746,2.983607
4791,kappa,650.8156,2.942623
4791,kappa,673.3402,2.918033
4792,kappa,296.4139,4.844262
4792,kappa,350.5656,4.442623
4792,kappa,417.0943,4.163934
4792,kappa,477.3074,3.95082
4792,kappa,538.7869,3.721311
4792,kappa,596.4426,3.565574
4792,kappa,652.7664,3.491803
4792,kappa,672.8238,3.434426
4793,kappa,297.7746,3.483607
4793,kappa,351.7377,3.270492
4793,kappa,416.8852,3.122951
4793,kappa,478.2664,2.991803
4793,kappa,535.8811,2.877049
4793,kappa,598.4467,2.811475
4793,kappa,649.7459,2.762295
4793,kappa,671.0205,2.737705
4794,kappa,293.0082,4.5
4794,kappa,321.9221,4.336066
4794,kappa,373.3525,4.155738
4794,kappa,420.9508,4.057377
4794,kappa,469.7992,3.959016
4794,kappa,518.5984,3.909836
4794,kappa,562.3893,3.868852
4794,kappa,612.4139,3.844262
4794,kappa,659.9959,3.762295
4794,kappa,708.7787,3.729508
4795,kappa,361.8072,8.83959
4795,kappa,359.2771,8.83959
4795,kappa,357.5904,8.83959
4795,kappa,355.0602,8.83959
4795,kappa,353.3735,8.83959
4795,kappa,350.0,8.83959
4795,kappa,351.6867,8.83959
4795,kappa,348.3133,8.83959
4795,kappa,346.6265,8.83959
4795,kappa,344.9398,8.83959
4795,kappa,343.253,8.83959
4795,kappa,341.5663,8.83959
4795,kappa,339.8795,8.83959
4795,kappa,338.1928,8.83959
4795,kappa,336.506,8.600683
4795,kappa,334.8193,8.600683
4795,kappa,333.9759,8.600683
4795,kappa,333.1325,8.600683
4795,kappa,331.4458,8.600683
4795,kappa,329.759,8.600683
4795,kappa,328.0723,8.600683
4795,kappa,326.3855,8.361775
4795,kappa,324.6988,8.361775
4795,kappa,323.012,8.361775
4795,kappa,321.3253,8.361775
4795,kappa,320.4819,8.361775
4795,kappa,318.7952,8.361775
4795,kappa,317.1084,8.361775
4795,kappa,315.4217,8.361775
4795,kappa,312.8916,8.122867
4795,kappa,311.2048,8.122867
4795,kappa,308.6747,8.122867
4795,kappa,306.1446,8.122867
4795,kappa,304.4578,8.122867
4795,kappa,301.0843,8.122867
4795,kappa,297.7108,8.122867
4795,kappa,295.6024,8.122867
4795,kappa,289.2771,8.122867
4795,kappa,292.6506,8.122867
4795,kappa,287.5904,8.122867
4795,kappa,281.6867,7.883959
4795,kappa,277.4699,7.883959
4795,kappa,270.7229,7.883959
4795,kappa,268.1928,7.883959
4795,kappa,262.2892,7.883959
4795,kappa,260.6024,7.883959
4795,kappa,255.5422,7.883959
4795,kappa,253.8554,7.883959
4795,kappa,247.9518,7.883959
4795,kappa,245.4217,7.883959
4795,kappa,238.6747,7.406143
4795,kappa,242.0482,7.645051
4795,kappa,235.3012,7.883959
4795,kappa,231.9277,7.883959
4795,kappa,228.5542,7.883959
4795,kappa,226.0241,7.883959
4795,kappa,221.8072,7.645051
4795,kappa,220.1205,7.883959
4795,kappa,216.747,7.883959
4795,kappa,213.3735,7.883959
4795,kappa,210.8434,7.645051
4795,kappa,206.6265,7.525597
4795,kappa,202.4096,7.406143
4795,kappa,199.0361,7.406143
4795,kappa,195.6627,7.406143
4795,kappa,193.1325,7.286689
4795,kappa,189.759,7.167235
4795,kappa,187.2289,7.167235
4795,kappa,184.6988,7.167235
4795,kappa,182.1687,7.167235
4795,kappa,178.7952,6.928328
4795,kappa,172.8916,6.928328
4795,kappa,169.5181,6.928328
4795,kappa,166.1446,6.928328
4795,kappa,164.4578,6.928328
4795,kappa,161.9277,6.928328
4795,kappa,159.3976,6.68942
4795,kappa,157.7108,6.68942
4795,kappa,155.1807,6.450512
4795,kappa,153.494,6.450512
4795,kappa,151.8072,6.450512
4795,kappa,147.5904,6.211604
4795,kappa,145.9036,6.211604
4795,kappa,144.2169,6.211604
4795,kappa,141.6867,6.211604
4795,kappa,136.6265,6.211604
4795,kappa,133.253,6.09215
4795,kappa,127.3494,5.972696
4795,kappa,129.8795,5.972696
4795,kappa,123.9759,5.972696
4795,kappa,121.4458,5.972696
4795,kappa,118.0723,5.972696
4795,kappa,115.5422,5.733788
4795,kappa,110.4819,5.733788
4795,kappa,107.1084,5.733788
4795,kappa,104.5783,5.733788
4795,kappa,98.6747,5.494881
4795,kappa,101.2048,5.494881
4795,kappa,95.3012,5.494881
4795,kappa,92.77108,5.255973
4795,kappa,91.92771,5.255973
4795,kappa,86.0241,5.255973
4795,kappa,83.49398,5.255973
4795,kappa,80.12048,5.255973
4795,kappa,74.21687,5.017065
4795,kappa,70.0,4.300341
4795,kappa,66.62651,4.061433
4795,kappa,59.87952,3.583618
4795,kappa,56.50602,3.34471
4795,kappa,48.91566,3.105802
4795,kappa,44.6988,2.627986
4795,kappa,37.95181,2.627986
4795,kappa,31.20482,2.150171
4796,kappa,360.9639,4.897611
4796,kappa,356.747,5.017065
4796,kappa,359.2771,5.017065
4796,kappa,355.9036,5.017065
4796,kappa,353.3735,5.017065
4796,kappa,350.0,5.017065
4796,kappa,346.6265,5.017065
4796,kappa,344.0964,5.017065
4796,kappa,341.5663,5.017065
4796,kappa,338.1928,5.017065
4796,kappa,337.3494,5.017065
4796,kappa,334.8193,5.017065
4796,kappa,333.1325,5.017065
4796,kappa,328.9157,5.017065
4796,kappa,326.3855,4.778157
4796,kappa,323.012,4.778157
4796,kappa,318.7952,5.017065
4796,kappa,314.5783,4.778157
4796,kappa,311.2048,4.897611
4796,kappa,308.6747,5.017065
4796,kappa,306.1446,5.017065
4796,kappa,304.4578,5.017065
4796,kappa,301.0843,4.539249
4796,kappa,297.7108,4.539249
4796,kappa,296.0241,4.539249
4796,kappa,292.6506,4.539249
4796,kappa,289.2771,4.539249
4796,kappa,285.0602,4.300341
4796,kappa,282.5301,4.539249
4796,kappa,279.1566,4.300341
4796,kappa,274.0964,4.300341
4796,kappa,272.4096,4.300341
4796,kappa,269.0361,4.061433
4796,kappa,262.2892,4.061433
4796,kappa,260.6024,4.061433
4796,kappa,258.9157,4.061433
4796,kappa,255.5422,4.061433
4796,kappa,253.8554,4.061433
4796,kappa,250.4819,4.061433
4796,kappa,248.7952,4.061433
4796,kappa,246.2651,3.822526
4796,kappa,244.5783,3.822526
4796,kappa,242.8916,3.822526
4796,kappa,240.3614,3.822526
4796,kappa,238.6747,3.822526
4796,kappa,234.8795,3.703072
4796,kappa,232.7711,3.583618
4796,kappa,231.9277,3.583618
4796,kappa,230.241,3.583618
4796,kappa,227.7108,3.583618
4796,kappa,225.1807,3.34471
4796,kappa,223.494,3.34471
4796,kappa,221.8072,3.34471
4796,kappa,219.2771,3.105802
4796,kappa,217.5904,3.105802
4796,kappa,215.0602,3.105802
4796,kappa,211.6867,3.105802
4796,kappa,214.2169,3.105802
4796,kappa,210.8434,3.105802
4796,kappa,209.1566,3.105802
4796,kappa,207.4699,2.866894
4796,kappa,205.7831,3.105802
4796,kappa,204.0964,2.866894
4796,kappa,201.5663,2.866894
4796,kappa,199.8795,2.866894
4796,kappa,198.1928,2.866894
4796,kappa,196.506,2.866894
4796,kappa,195.6627,2.866894
4796,kappa,193.1325,2.627986
4796,kappa,190.6024,2.627986
4796,kappa,188.0723,2.627986
4796,kappa,185.5422,2.627986
4796,kappa,183.8554,2.627986
4796,kappa,182.1687,2.627986
4796,kappa,179.6386,2.389078
4796,kappa,177.1084,2.389078
4796,kappa,174.5783,2.389078
4796,kappa,172.8916,2.389078
4796,kappa,171.2048,2.150171
4796,kappa,169.5181,2.389078
4796,kappa,167.8313,2.150171
4796,kappa,165.7229,2.150171
4796,kappa,163.6145,2.150171
4796,kappa,161.9277,2.150171
4796,kappa,160.241,2.150171
4796,kappa,159.3976,2.150171
4796,kappa,157.7108,1.911263
4796,kappa,156.0241,1.911263
4796,kappa,153.494,1.911263
4796,kappa,150.9639,1.911263
4796,kappa,149.2771,1.911263
4796,kappa,147.5904,1.911263
4796,kappa,144.2169,1.911263
4796,kappa,139.1566,1.911263
4796,kappa,136.6265,1.911263
4796,kappa,132.4096,1.672355
4796,kappa,129.0361,1.672355
4796,kappa,130.7229,1.672355
4796,kappa,127.3494,1.672355
4796,kappa,125.6627,1.672355
4796,kappa,123.9759,1.672355
4796,kappa,120.6024,1.672355
4796,kappa,117.2289,1.672355
4796,kappa,115.5422,1.672355
4796,kappa,112.1687,1.672355
4796,kappa,109.6386,1.672355
4796,kappa,107.9518,1.433447
4796,kappa,107.1084,1.433447
4796,kappa,104.5783,1.433447
4796,kappa,102.0482,1.433447
4796,kappa,99.51807,1.433447
4796,kappa,96.14458,1.433447
4796,kappa,94.45783,1.433447
4796,kappa,91.92771,1.433447
4796,kappa,88.55422,1.433447
4796,kappa,86.86747,1.433447
4796,kappa,85.18072,1.433447
4796,kappa,83.49398,1.433447
4796,kappa,81.80723,1.433447
4796,kappa,80.12048,1.433447
4796,kappa,79.27711,1.433447
4796,kappa,78.43373,1.433447
4796,kappa,76.74699,1.433447
4796,kappa,75.06024,1.433447
4796,kappa,73.37349,1.433447
4796,kappa,71.68675,1.433447
4796,kappa,70.0,1.313993
4796,kappa,68.31325,1.194539
4796,kappa,66.62651,1.194539
4796,kappa,65.78313,1.194539
4796,kappa,63.25301,1.194539
4796,kappa,60.72289,1.194539
4796,kappa,59.03614,1.194539
4796,kappa,57.3494,1.194539
4796,kappa,54.81928,0.9556314
4796,kappa,52.28916,0.7167235
4796,kappa,51.44578,0.7167235
4796,kappa,48.07229,0.9556314
4796,kappa,45.54217,0.7167235
4796,kappa,38.79518,0.2389078
4796,kappa,33.73494,0.0
4796,kappa,32.04819,0.2389078
4797,kappa,30.36145,2.627986
4797,kappa,35.42169,3.105802
4797,kappa,40.48193,3.105802
4797,kappa,48.07229,3.583618
4797,kappa,55.66265,3.822526
4797,kappa,61.56627,4.061433
4797,kappa,68.31325,4.300341
4797,kappa,75.06024,4.539249
4797,kappa,84.33735,4.539249
4797,kappa,91.08434,4.539249
4797,kappa,97.83133,4.539249
4797,kappa,105.4217,4.539249
4797,kappa,114.6988,5.017065
4797,kappa,119.759,5.017065
4797,kappa,123.1325,5.017065
4797,kappa,127.3494,5.017065
4797,kappa,134.0964,5.017065
4797,kappa,138.3133,5.017065
4797,kappa,140.8434,5.255973
4797,kappa,147.5904,5.017065
4797,kappa,153.494,4.778157
4797,kappa,161.0843,4.778157
4797,kappa,166.988,4.778157
4797,kappa,174.5783,4.539249
4797,kappa,180.4819,4.539249
4797,kappa,188.0723,4.539249
4797,kappa,192.2892,5.017065
4797,kappa,198.1928,5.017065
4797,kappa,204.0964,5.017065
4797,kappa,209.1566,5.017065
4797,kappa,215.0602,4.778157
4797,kappa,220.1205,4.539249
4797,kappa,225.1807,4.539249
4797,kappa,230.241,4.539249
4797,kappa,236.1446,4.539249
4797,kappa,243.7349,4.539249
4797,kappa,247.1084,4.539249
4797,kappa,254.6988,4.539249
4797,kappa,258.0723,4.539249
4797,kappa,264.8193,4.061433
4797,kappa,274.9398,4.061433
4797,kappa,280.8434,4.300341
4797,kappa,285.0602,4.061433
4797,kappa,291.8072,4.061433
4797,kappa,297.7108,4.061433
4797,kappa,302.7711,4.061433
4797,kappa,309.5181,4.061433
4797,kappa,314.5783,4.061433
4797,kappa,323.012,4.061433
4797,kappa,326.3855,4.061433
4797,kappa,331.4458,4.061433
4797,kappa,335.6627,4.061433
4797,kappa,342.4096,4.539249
4797,kappa,347.4699,4.539249
4797,kappa,353.3735,4.539249
4797,kappa,356.747,4.539249
4797,kappa,359.2771,4.539249
4798,kappa,31.20482,1.911263
4798,kappa,32.89157,2.150171
4798,kappa,34.57831,2.389078
4798,kappa,38.79518,2.627986
4798,kappa,40.48193,2.627986
4798,kappa,45.54217,3.105802
4798,kappa,44.6988,2.866894
4798,kappa,50.60241,2.866894
4798,kappa,56.50602,3.105802
4798,kappa,53.9759,3.105802
4798,kappa,59.87952,3.225256
4798,kappa,62.40964,3.34471
4798,kappa,64.93976,3.34471
4798,kappa,67.46988,3.34471
4798,kappa,68.31325,3.583618
4798,kappa,71.68675,3.822526
4798,kappa,75.06024,4.061433
4798,kappa,78.43373,4.061433
4798,kappa,81.80723,4.061433
4798,kappa,85.18072,4.300341
4798,kappa,86.86747,4.300341
4798,kappa,91.92771,4.778157
4798,kappa,95.3012,5.017065
4798,kappa,98.6747,5.017065
4798,kappa,102.0482,5.017065
4798,kappa,105.4217,5.017065
4798,kappa,107.1084,5.017065
4798,kappa,109.6386,5.017065
4798,kappa,113.8554,5.494881
4798,kappa,117.2289,5.494881
4798,kappa,122.2892,5.494881
4798,kappa,125.6627,5.614334
4798,kappa,129.0361,5.733788
4798,kappa,132.4096,5.972696
4798,kappa,134.9398,5.972696
4798,kappa,139.1566,5.972696
4798,kappa,142.5301,5.972696
4798,kappa,145.9036,6.211604
4798,kappa,147.5904,6.211604
4798,kappa,149.2771,6.211604
4798,kappa,150.9639,6.211604
4798,kappa,152.6506,6.211604
4798,kappa,154.3373,6.450512
4798,kappa,156.0241,6.450512
4798,kappa,157.7108,6.68942
4798,kappa,159.3976,6.68942
4798,kappa,161.9277,6.68942
4798,kappa,164.4578,6.68942
4798,kappa,165.3012,6.68942
4798,kappa,166.988,6.68942
4798,kappa,169.5181,6.68942
4798,kappa,171.2048,6.68942
4798,kappa,173.7349,6.928328
4798,kappa,176.2651,6.928328
4798,kappa,177.9518,6.928328
4798,kappa,179.6386,6.928328
4798,kappa,181.3253,6.928328
4798,kappa,183.8554,6.928328
4798,kappa,184.6988,6.928328
4798,kappa,186.3855,6.928328
4798,kappa,188.0723,6.928328
4798,kappa,190.6024,6.928328
4798,kappa,192.2892,6.928328
4798,kappa,193.9759,6.928328
4798,kappa,196.506,6.928328
4798,kappa,199.0361,6.928328
4798,kappa,201.5663,7.167235
4798,kappa,203.253,7.167235
4798,kappa,205.7831,7.406143
4798,kappa,207.4699,7.406143
4798,kappa,209.1566,7.406143
4798,kappa,212.5301,7.406143
4798,kappa,214.2169,7.406143
4798,kappa,216.747,7.406143
4798,kappa,217.5904,7.406143
4798,kappa,220.1205,7.406143
4798,kappa,221.8072,7.406143
4798,kappa,223.494,7.406143
4798,kappa,225.1807,7.883959
4798,kappa,226.0241,7.645051
4798,kappa,227.7108,7.406143
4798,kappa,229.3976,7.406143
4798,kappa,231.9277,7.406143
4798,kappa,233.6145,7.645051
4798,kappa,235.3012,7.645051
4798,kappa,236.988,7.645051
4798,kappa,238.6747,7.645051
4798,kappa,240.3614,7.645051
4798,kappa,242.0482,7.645051
4798,kappa,243.7349,7.883959
4798,kappa,245.4217,7.645051
4798,kappa,247.9518,7.645051
4798,kappa,248.7952,7.645051
4798,kappa,250.4819,7.645051
4798,kappa,252.1687,7.883959
4798,kappa,253.8554,7.883959
4798,kappa,254.6988,7.883959
4798,kappa,256.3855,7.883959
4798,kappa,258.9157,7.883959
4798,kappa,260.6024,7.883959
4798,kappa,261.4458,7.883959
4798,kappa,263.9759,7.883959
4798,kappa,264.8193,8.122867
4798,kappa,266.506,8.122867
4798,kappa,268.1928,8.122867
4798,kappa,269.8795,8.122867
4798,kappa,270.7229,8.122867
4798,kappa,273.253,8.122867
4798,kappa,274.0964,8.122867
4798,kappa,275.7831,8.122867
4798,kappa,277.4699,8.122867
4798,kappa,279.1566,8.361775
4798,kappa,280.8434,8.361775
4798,kappa,282.5301,8.361775
4798,kappa,284.2169,8.361775
4798,kappa,285.9036,8.361775
4798,kappa,287.5904,8.361775
4798,kappa,289.2771,8.361775
4798,kappa,289.2771,8.361775
4798,kappa,290.9639,8.361775
4798,kappa,291.8072,8.600683
4798,kappa,293.494,8.600683
4798,kappa,295.1807,8.600683
4798,kappa,296.8675,8.600683
4798,kappa,297.7108,8.600683
4798,kappa,301.9277,8.600683
4798,kappa,304.4578,8.600683
4798,kappa,306.1446,8.83959
4798,kappa,307.8313,8.83959
4798,kappa,308.6747,8.83959
4798,kappa,309.5181,8.83959
4798,kappa,311.2048,8.83959
4798,kappa,312.8916,8.83959
4798,kappa,313.7349,9.078498
4798,kappa,315.4217,9.078498
4798,kappa,316.2651,9.078498
4798,kappa,318.7952,9.317406
4798,kappa,320.4819,9.317406
4798,kappa,321.3253,9.317406
4798,kappa,323.012,9.317406
4798,kappa,324.6988,9.317406
4798,kappa,326.3855,9.317406
4798,kappa,328.0723,9.317406
4798,kappa,329.759,9.556314
4798,kappa,330.6024,9.556314
4798,kappa,333.1325,9.556314
4798,kappa,333.9759,9.317406
4798,kappa,335.6627,9.795222
4798,kappa,336.506,9.795222
4798,kappa,339.0361,10.03413
4798,kappa,340.7229,10.03413
4798,kappa,341.5663,10.03413
4798,kappa,343.253,10.03413
4798,kappa,345.7831,10.03413
4798,kappa,346.6265,10.03413
4798,kappa,348.3133,10.03413
4798,kappa,350.0,10.03413
4798,kappa,352.5301,10.03413
4798,kappa,353.3735,10.03413
4798,kappa,355.0602,10.27304
4798,kappa,356.747,10.27304
4798,kappa,358.4337,10.03413
4798,kappa,360.1205,10.03413
4799,kappa,18.55422,52.08191
4799,kappa,24.45783,54.94881
4799,kappa,29.51807,60.68259
4799,kappa,32.04819,69.04437
4799,kappa,36.26506,65.22184
4799,kappa,39.63855,60.20478
4799,kappa,41.3253,55.66553
4799,kappa,45.54217,53.27645
4799,kappa,53.13253,48.25939
4799,kappa,59.87952,43.72014
4799,kappa,64.93976,41.33106
4799,kappa,70.0,37.03072
4799,kappa,74.21687,36.5529
4799,kappa,80.96386,33.68601
4799,kappa,91.92771,31.29693
4799,kappa,113.8554,28.66894
4799,kappa,127.3494,25.32423
4799,kappa,149.2771,21.74061
4799,kappa,164.4578,20.30717
4799,kappa,186.3855,19.35154
4799,kappa,206.6265,18.63481
4799,kappa,231.0843,17.20137
4799,kappa,251.3253,16.72355
4799,kappa,273.253,16.48464
4799,kappa,296.0241,16.24573
4800,kappa,313.6111,2.740645
4800,kappa,374.8611,2.634032
4800,kappa,442.9167,2.488333
4800,kappa,510.9722,2.439409
4800,kappa,578.0556,2.390538
4800,kappa,644.1667,2.386882
4800,kappa,675.2778,2.410968
4801,kappa,312.6389,2.779409
4801,kappa,371.9444,2.640645
4801,kappa,442.9167,2.546398
4801,kappa,510.0,2.497527
4801,kappa,579.0278,2.506613
4801,kappa,644.1667,2.483656
4801,kappa,675.2778,2.527097
4802,kappa,314.5833,2.559946
4802,kappa,375.8333,2.466237
4802,kappa,443.8889,2.372151
4802,kappa,511.9444,2.297419
4802,kappa,578.0556,2.300215
4802,kappa,642.2222,2.367634
4802,kappa,673.3333,2.443333
4803,kappa,315.5556,2.843763
4803,kappa,374.8611,2.737258
4803,kappa,443.8889,2.636667
4803,kappa,510.0,2.465269
4803,kappa,577.0833,2.300269
4803,kappa,644.1667,2.522366
4803,kappa,675.2778,2.585161
4804,kappa,298.4948,5.992229
4804,kappa,323.1946,5.639358
4804,kappa,350.459,5.331449
4804,kappa,373.8312,5.061099
4804,kappa,399.7907,4.783209
4804,kappa,424.4356,4.55784
4804,kappa,449.074,4.34747
4804,kappa,472.401,4.18212
4804,kappa,499.5975,4.031712
4804,kappa,522.9052,3.911362
4804,kappa,548.7839,3.820974
4804,kappa,573.3609,3.753106
4804,kappa,596.6427,3.692756
4804,kappa,623.7844,3.669849
4804,kappa,645.7548,3.65452
4804,kappa,674.1772,3.657843
4804,kappa,700.0058,3.683706
4804,kappa,721.9536,3.720877
4804,kappa,749.063,3.77297
4804,kappa,772.2899,3.840122
4804,kappa,796.8088,3.907254
4804,kappa,823.902,3.996848
4804,kappa,847.1224,4.078999
