sample_id,tepname,temp,tepvalue
6332,zT,"[370.9488, 419.1244, 464.7583, 514.1956, 563.6256, 606.7105, 654.8861, 703.0508, 733.4965]","[0.06686383, 0.09320706, 0.1215516, 0.1519229, 0.1863171, 0.2206859, 0.2470291, 0.2794068, 0.2855637]"
6333,zT,"[300.0481, 324.2369, 348.4352, 374.6425, 400.0481, 425.0481, 449.2441, 475.053, 499.2513, 523.4473, 547.6408, 575.0626, 599.2585, 623.4593, 649.2706]","[0.002985075, -0.002985075, 0.002985075, 0, 0.002985075, 0.002985075, 0.005970149, 0.008955224, 0.01492537, 0.01791045, 0.01791045, 0.02089552, 0.0238806, 0.03283582, 0.03880597]"
6334,zT,"[299.3019, 324.3115, 347.7106, 373.5267, 400.9653, 424.3669, 448.5749, 473.5917, 501.8368, 524.4391, 550.2744, 573.6904, 600.3418, 625.3948, 651.2542]","[0.07761194, 0.08955224, 0.1044776, 0.1164179, 0.1402985, 0.158209, 0.1761194, 0.1970149, 0.2208955, 0.2477612, 0.2835821, 0.319403, 0.3671642, 0.4328358, 0.4985075]"
6335,zT,"[297.7299, 323.5652, 349.4006, 376.0496, 398.6615, 425.313, 451.1579, 475.39, 499.6221, 523.8565, 549.7039, 573.9336, 600.5922, 624.0178, 650.6644]","[0.1283582, 0.1641791, 0.2, 0.2447761, 0.2835821, 0.3313433, 0.3791045, 0.4268657, 0.4746269, 0.5253731, 0.5761194, 0.6208955, 0.6776119, 0.7253731, 0.7671642]"
6336,zT,"[297.7347, 326.8007, 351.0231, 374.4439, 400.2889, 425.3298, 447.9466, 473.7915, 498.0236, 525.4863, 548.1103, 573.9745, 599.8387, 624.8965, 651.5672]","[0.1343284, 0.1761194, 0.2119403, 0.2537313, 0.3014925, 0.3522388, 0.3970149, 0.4447761, 0.4925373, 0.5462687, 0.6, 0.6716418, 0.7432836, 0.8149254, 0.8865672]"
6337,zT,"[299.3621, 324.3934, 349.4271, 376.0785, 399.5041, 423.7386, 448.7819, 473.8252, 499.6822, 523.9215, 549.7809, 574.0274, 599.8917, 626.5672, 651.6273]","[0.1522388, 0.1910448, 0.2328358, 0.280597, 0.3283582, 0.3791045, 0.4328358, 0.4865672, 0.5492537, 0.6059701, 0.6716418, 0.7373134, 0.8089552, 0.8865672, 0.961194]"
6338,zT,"[323.546, 299.3284, 349.3789, 375.2167, 399.4415, 423.6639, 448.6904, 473.7265, 497.9538, 522.1762, 548.0236, 575.4815, 599.7183, 623.96, 649.8146]","[0.1402985, 0.1104478, 0.1731343, 0.2119403, 0.2507463, 0.2865672, 0.319403, 0.3641791, 0.4059701, 0.441791, 0.4925373, 0.5402985, 0.5940299, 0.6537313, 0.7134328]"
6339,zT,"[298.5051, 323.5219, 350.1589, 373.5701, 399.4054, 425.2407, 450.2792, 474.5065, 499.5474, 525.3972, 548.8349, 575.4935, 600.5537, 625.6115, 650.6765]","[0.08955224, 0.1104478, 0.1402985, 0.1701493, 0.2059701, 0.241791, 0.2895522, 0.3313433, 0.3820896, 0.4358209, 0.4985075, 0.5552239, 0.6298507, 0.7014925, 0.7820896]"
6340,zT,"[324.4898, 373.4694, 422.449, 472.449, 524.4898, 571.4286, 622.449, 671.4286, 720.4082, 771.4286, 824.4898, 873.4694, 921.4286, 975.5102, 1018.367, 1067.347, 1120.408, 1171.429, 1222.449, 1271.429]","[0.04651163, 0.06046512, 0.0744186, 0.09534884, 0.1232558, 0.1511628, 0.1860465, 0.2255814, 0.272093, 0.3255814, 0.3860465, 0.4511628, 0.5116279, 0.5790698, 0.6372093, 0.6953488, 0.7372093, 0.7674419, 0.7860465, 0.7976744]"
6341,zT,"[308.1633, 357.1429, 389.7959, 430.6122, 469.3878, 520.4082, 573.4694, 606.1224, 651.0204, 695.9184, 732.6531, 773.4694, 812.2449, 848.9796, 887.7551, 932.6531, 957.1429, 989.7959, 1036.735, 1069.388, 1108.163, 1153.061, 1193.878, 1226.531, 1251.02, 1267.347]","[0.03488372, 0.05581395, 0.08139535, 0.1093023, 0.1395349, 0.1860465, 0.2418605, 0.2813953, 0.3255814, 0.3767442, 0.4209302, 0.4674419, 0.5162791, 0.5534884, 0.6023256, 0.6651163, 0.7046512, 0.7418605, 0.7976744, 0.827907, 0.8697674, 0.8930233, 0.9, 0.8837209, 0.8534884, 0.8209302]"
6343,zT,"[319.2709, 420.994, 521.4263, 623.1534, 722.3238, 824.0962]","[0.1031015, 0.1758442, 0.2435582, 0.3150431, 0.3689232, 0.4265715]"
6345,zT,"[319.3572, 421.1707, 520.3328, 622.208, 725.415, 824.6881]","[0.07668624, 0.1217558, 0.1781517, 0.2043532, 0.2230048, 0.2454382]"
6346,zT,"[322.0333, 421.3228, 523.2843, 623.918, 725.8466, 825.2143]","[0.0578127, 0.07521461, 0.07500086, 0.08107919, 0.0909284, 0.08443077]"
6348,zT,"[958.3864, 913.8004, 863.2696, 766.6667, 667.0913, 563.0573]","[0.4072358, 0.2668047, 0.1300619, 0.04482478, 0.003607785, 0.001526171]"
6349,zT,"[325.2654, 372.8238, 463.482, 569.0021, 664.1189, 759.2357, 867.7282, 985.138]","[0.003579234, 0.0009681321, 0.0006514776, -0.0009395813, 0.003618167, 0.01306589, 0.08481408, 0.2665556]"
6347,zT,"[563.0573, 664.1189, 756.2633, 812.7389, 861.7834, 913.8004, 958.3864]","[0.006416146, 0.02195557, 0.05219608, 0.08745114, 0.1202872, 0.1665603, 0.2091918]"
6352,zT,"[325.2654, 372.8238, 475.3715, 566.0297, 664.1189, 763.6943, 861.7834, 956.9002]","[-0.001310742, -0.001476856, 0.001832443, 0.008850752, 0.01828809, 0.05461511, 0.1215097, 0.1896371]"
6358,zT,"[77.1978, 110.1648, 132.967, 151.9231, 194.7802, 218.956, 245.8791, 291.7582]","[0.002055771, 0.005724703, 0.009865464, 0.01609071, 0.0299239, 0.04030617, 0.06270901, 0.08763768]"
6359,zT,"[78.02198, 117.033, 158.7912, 207.967, 250.8242, 275.8242, 291.7582, 304.6703]","[0.006448072, 0.01566055, 0.0318069, 0.05788859, 0.08351369, 0.09551369, 0.1084469, 0.1165275]"
6360,zT,"[116.7582, 159.8901, 208.5165, 251.6484, 275.8242, 292.033, 304.6703]","[0.0188978, 0.04174808, 0.0715297, 0.09553605, 0.1114674, 0.1200074, 0.1232327]"
6361,zT,"[117.033, 156.044, 207.967, 241.7582, 276.3736, 292.033, 303.8462]","[0.02167211, 0.04152042, 0.07661691, 0.09138334, 0.1211779, 0.1313368, 0.1373375]"
6362,zT,"[79.12088, 116.4835, 159.6154, 208.5165, 252.4725, 276.3736, 292.3077]","[0.008527981, 0.02675932, 0.05261538, 0.08124068, 0.110333, 0.1269583, 0.1410476]"
6363,zT,"[20.26345, 23.9517, 28.56202, 29.48408, 32.64544, 33.43578, 35.41164, 35.80681, 40.54885, 41.07574, 44.2371, 45.15917, 45.29089, 47.92536, 49.11087, 52.00878, 53.45774, 57.80461, 58.99012, 62.15148, 65.44457, 66.89352, 68.07903, 69.92316, 71.2404, 74.40176, 75.85071, 78.88035, 80.46103, 83.49067, 85.20307, 86.38858, 88.23271, 89.54995, 92.84303, 94.16026, 95.4775, 97.32162, 98.63886, 100.2195, 101.9319, 103.3809, 104.5664, 106.4105, 107.8595, 111.2843, 112.7333, 114.1822, 116.0263, 117.2119, 118.5291, 120.5049, 121.9539, 123.4029, 125.247, 126.5642, 128.1449, 129.7256, 131.438, 132.6235, 134.5993, 135.9166, 137.4973, 139.0779, 140.7903, 144.0834]","[0.5065781, 0.5249154, 0.5572005, 0.5564605, 0.5762698, 0.5769993, 0.5813936, 0.5835944, 0.5982532, 0.5909061, 0.6246688, 0.6209912, 0.6268656, 0.6415373, 0.6474052, 0.657669, 0.6620665, 0.6826029, 0.6877365, 0.7009362, 0.7134007, 0.719267, 0.7207286, 0.72953, 0.7177716, 0.7383153, 0.7339001, 0.7500382, 0.7529661, 0.7617603, 0.7690938, 0.7742273, 0.7822943, 0.7844895, 0.7852037, 0.8020867, 0.8189697, 0.8072081, 0.8064657, 0.8049872, 0.8101175, 0.8284685, 0.8174453, 0.8277155, 0.8291754, 0.8298889, 0.8350208, 0.8489654, 0.839407, 0.8489468, 0.8423292, 0.8496611, 0.8577306, 0.845237, 0.8518352, 0.8584367, 0.8819277, 0.8775116, 0.8804387, 0.8650092, 0.8840914, 0.8789425, 0.8833392, 0.8884703, 0.8958038, 0.9053307]"
6374,zT,"[298.1622, 323.0747, 373.1039, 423.3372, 472.958]","[0.8416694, 1.038614, 1.034361, 0.981734, 0.8156251]"
6375,zT,"[298.1622, 323.2789, 373.1039, 423.133, 473.1622]","[1.159809, 1.457216, 1.406454, 1.23662, 0.9179485]"
6376,zT,"[298.1622, 323.2789, 373.1039, 422.9288, 472.958]","[1.2826, 1.71024, 1.594361, 1.337087, 1.001672]"
6377,zT,"[298.3664, 323.0747, 373.1039, 423.133, 473.1622]","[0.9960859, 1.379079, 1.242733, 0.9947594, 0.7207392]"
6378,zT,"[298.1622, 323.0747, 372.8996, 422.9288, 472.958]","[0.863995, 1.088846, 1.028782, 0.8235988, 0.6426018]"
6379,zT,"[298.3664, 323.2789, 373.3081, 423.133, 473.3664]","[0.7839928, 1.006984, 0.9078473, 0.7584804, 0.5718998]"
6380,zT,"[298.1622, 323.2789, 373.1039, 423.133, 473.1622]","[0.9830648, 1.224658, 1.121803, 0.9333641, 0.7207392]"
6381,zT,"[298.0606, 323.3661, 373.147, 423.105, 473.249]","[0.7203343, 0.8623955, 0.902507, 0.8189415, 0.6651811]"
6382,zT,"[298.3101, 323.2399, 373.4207, 423.3724, 473.3021]","[1.036212, 1.295265, 1.36546, 1.243454, 0.9877437]"
6383,zT,"[298.3104, 323.2454, 373.4207, 423.1689, 473.0972]","[1.037883, 1.328691, 1.36546, 1.206685, 0.9426184]"
6384,zT,"[298.5181, 323.4558, 373.4276, 423.1752, 473.1098]","[1.099721, 1.407242, 1.407242, 1.245125, 1.019499]"
6385,zT,"[298.123, 323.2498, 373.4163, 423.3595, 473.2988]","[1.099721, 1.355432, 1.338719, 1.164903, 0.967688]"
6386,zT,"[298.2653, 323.1747, 373.3423, 423.2954, 473.2468]","[0.7637883, 0.8991643, 0.8891365, 0.7754875, 0.6518106]"
6387,zT,"[298.0521, 323.1598, 373.1297, 423.0874, 473.4333]","[0.6685237, 0.8089136, 0.7972145, 0.7119777, 0.5849582]"
6399,zT,"[311.3477, 369.872, 471.1725, 572.4225, 676.4892, 776.2668, 876.1051, 975.876]","[0.04292453, 0.06603774, 0.1287736, 0.2162736, 0.3235849, 0.4325472, 0.5117925, 0.6240566]"
6398,zT,"[312.8167, 374.2318, 475.6166, 574.1611, 677.0013, 772.6685, 875.4885, 1001.179]","[0.02311321, 0.02971698, 0.05117925, 0.06438679, 0.07264151, 0.09575472, 0.1139151, 0.1254717]"
6397,zT,"[477.1462, 674.2318, 872.6651, 971.1658]","[0.001650943, 0.02971698, 0.09740566, 0.1320755]"
6400,zT,"[314.3059, 371.4387, 474.2857, 569.9865, 669.973, 774.2453, 874.2487, 971.3949]","[-0.006603774, -0.001650943, 0.003301887, 0.00990566, 0.01650943, 0.02311321, 0.02146226, 0.01981132]"
6401,zT,"[312.3615, 378.0628, 425.217, 474.1645, 524.0614, 574.8789, 623.8552, 647.9262]","[0.08865979, 0.1628866, 0.2247423, 0.3010309, 0.3731959, 0.4474227, 0.5175258, 0.542268]"
6402,zT,"[311.6519, 374.6967, 426.6267, 475.7756, 529.5565, 575.0036, 626.9624, 649.2304]","[0.04123711, 0.08659794, 0.1216495, 0.1546392, 0.1917526, 0.2206186, 0.2494845, 0.2618557]"
6403,zT,"[311.6519, 374.7351, 427.5857, 473.0233, 524.9437, 576.8737, 625.965, 651.0141]","[0.04123711, 0.07835052, 0.1154639, 0.1463918, 0.1835052, 0.2185567, 0.2639175, 0.2783505]"
6404,zT,"[311.6423, 374.783, 427.6912, 475.0468, 525.1642, 576.2215, 627.2501, 647.6576]","[0.04329897, 0.06804124, 0.09278351, 0.1113402, 0.1360825, 0.1587629, 0.1876289, 0.2]"
6405,zT,"[315.5454, 376.9216, 425.2649, 475.4591, 528.4632, 577.7272, 626.0417, 648.3385, 677.1374]","[0.004123711, 0.008247423, 0.01443299, 0.02268041, 0.02680412, 0.03505155, 0.04742268, 0.05360825, 0.06185567]"
6406,zT,"[301.5915, 368.435, 470.2918, 572.1485, 670.8223]","[0.02407407, 0.03703704, 0.08518519, 0.1537037, 0.2481481]"
6407,zT,"[298.4085, 370.0265, 471.8833, 575.3316, 670.8223]","[0.05, 0.08148148, 0.1444444, 0.2259259, 0.3407407]"
6408,zT,"[301.5915, 370.0265, 473.4748, 570.557, 670.8223]","[0.01851852, 0.03518519, 0.06111111, 0.0962963, 0.1388889]"
6409,zT,"[296.817, 371.618, 470.2918, 568.9655, 670.8223]","[0.01666667, 0.03148148, 0.08333333, 0.1703704, 0.2962963]"
6410,zT,"[321.952, 371.9499, 420.7781, 471.9177, 519.5691, 573.0062, 620.5945, 671.6081, 719.1474, 772.5005]","[0.000567362, 0.001470938, 0.005365423, 0.01532578, 0.02522309, 0.04727316, 0.08427777, 0.1484527, 0.2065408, 0.2647339]"
6411,zT,"[320.7472, 374.2053, 418.3685, 469.4661, 517.0265, 568.075, 618.9835, 668.7152, 719.7218, 769.6216]","[0.01861788, 0.03163218, 0.04146646, 0.06949834, 0.1185506, 0.167666, 0.2770197, 0.3923763, 0.4595632, 0.5026337]"
6412,zT,"[319.5845, 370.7031, 419.5032, 468.2614, 519.3449, 568.019, 616.56, 669.6678, 718.3629, 769.3554]","[0.01859686, 0.03759298, 0.05353516, 0.08754886, 0.1216046, 0.1917613, 0.3191446, 0.482755, 0.543876, 0.6170867]"
6413,zT,"[325.3842, 373.0286, 424.1122, 472.8002, 519.1698, 570.1203, 620.9167, 669.2756, 721.3678, 768.7811]","[0.02472578, 0.03763501, 0.07169074, 0.1358237, 0.1969026, 0.2881849, 0.4457294, 0.6514226, 0.7517616, 0.8640643]"
6414,zT,"[323.0027, 369.4563, 419.3842, 471.6725, 522.7561, 574.9674, 620.2583, 672.4696, 720.1491, 771.1906]","[0.04877912, 0.07371503, 0.1047378, 0.120743, 0.1547988, 0.2039351, 0.22885, 0.2779864, 0.275836, 0.3279632]"
6415,zT,"[297.2614, 376.968, 475.1876, 575.3164, 671.2904, 773.4746, 872.0307, 982.8459, 1083.721, 1175.847]","[0.009556446, 0.0101185, 0.01139474, 0.01202554, 0.01229852, 0.01300072, 0.01592566, 0.01892052, 0.02320713, 0.02462762]"
6416,zT,"[371.526, 396.0882, 424.7027, 445.1249, 469.6432, 498.2577, 526.8722, 555.4427, 590.1649, 620.7908, 653.4576, 677.9759, 704.5204, 739.2425, 769.8539, 796.3691, 829.0358, 855.551, 882.0808, 910.6807, 943.3328]","[0.003452609, 0.003807511, 0.004018462, 0.004087219, 0.004227073, 0.004438024, 0.004648975, 0.004644879, 0.00478327, 0.004850564, 0.004917565, 0.005057419, 0.005125298, 0.005263689, 0.0052593, 0.005183814, 0.005250816, 0.00517533, 0.005171526, 0.005310795, 0.005306113]"
6418,zT,"[300.4674, 373.0264, 471.9093, 572.5497, 673.4611, 771.3251, 827.2073, 875.3494]","[0.05454545, 0.07575758, 0.130303, 0.2545455, 0.4666667, 0.6909091, 0.8060606, 0.9121212]"
6419,zT,"[300.6076, 373.2788, 473.9098, 576.1299, 673.7415, 774.4286, 827.0764, 873.4611]","[0.1, 0.1575758, 0.2787879, 0.4151515, 0.5575758, 0.6969697, 0.7636364, 0.8]"
6420,zT,"[306.8053, 373.3349, 466.2538, 576.2328, 678.5183, 779.1961, 828.7684, 872.1711]","[0.1090909, 0.1757576, 0.2969697, 0.4484848, 0.6060606, 0.7424242, 0.8121212, 0.8818182]"
6421,zT,"[300.6076, 370.2033, 472.3954, 577.663, 673.7509, 775.9991, 825.534, 878.0042]","[0.1, 0.1606061, 0.2878788, 0.4121212, 0.5606061, 0.7060606, 0.7636364, 0.7727273]"
6418,zT,"[341.5115, 353.8192, 370.7244, 387.6116, 401.4398, 419.8834, 432.1731, 444.4539, 462.8796, 475.1603, 498.1834, 488.9796, 512.0206, 524.3014, 533.4873, 554.972, 564.1758, 571.8322, 584.0951, 602.4938, 613.2362, 622.431, 633.1554, 646.9657, 668.4324, 682.2247, 692.9491, 705.2209, 714.4068, 723.5838, 735.8556, 746.562, 757.3043, 766.4813, 777.1967, 789.4505, 800.1749, 807.8134, 815.4609, 826.1763, 833.8327, 843.0096, 855.2725, 864.4584, 870.5943]","[0.005830904, 0.005830904, 0.008163265, 0.01282799, 0.01516035, 0.01749271, 0.01982507, 0.02332362, 0.02798834, 0.03148688, 0.03848397, 0.03498542, 0.03965015, 0.04314869, 0.04897959, 0.05597668, 0.05947522, 0.06413994, 0.06997085, 0.07813411, 0.08163265, 0.08629738, 0.09212828, 0.096793, 0.1061224, 0.1131195, 0.1189504, 0.1236152, 0.1294461, 0.1364431, 0.1411079, 0.1492711, 0.1527697, 0.1597668, 0.1667638, 0.1737609, 0.1795918, 0.1865889, 0.1924198, 0.1994169, 0.2040816, 0.2110787, 0.2169096, 0.2227405, 0.2250729]"
6419,zT,"[339.9641, 349.1769, 361.4577, 373.7295, 384.4629, 395.1783, 407.4501, 419.7219, 430.4373, 441.1527, 453.4156, 473.3438, 465.6784, 484.0323, 499.3631, 514.667, 530.0067, 545.3106, 556.026, 565.2119, 577.4568, 591.2222, 603.4582, 618.771, 627.93, 644.7903, 658.5737, 669.2532, 679.9327, 689.1007, 698.2956, 710.5225, 719.6995, 738.0713, 750.3072, 756.4073, 762.5073, 771.6842, 780.8612, 788.5086, 797.6676, 809.9125, 816.0036, 823.651, 832.819, 841.9691, 849.6075, 857.255, 866.405]","[0.006997085, 0.009329446, 0.01282799, 0.01749271, 0.02215743, 0.02915452, 0.03381924, 0.03848397, 0.04548105, 0.05247813, 0.05830904, 0.06763848, 0.06413994, 0.07813411, 0.0851312, 0.09562682, 0.1014577, 0.1119534, 0.1189504, 0.1247813, 0.1329446, 0.1434402, 0.1527697, 0.1620991, 0.1714286, 0.1795918, 0.1877551, 0.1994169, 0.2110787, 0.219242, 0.2239067, 0.2344023, 0.2413994, 0.2530612, 0.2623907, 0.2693878, 0.2763848, 0.2833819, 0.290379, 0.2962099, 0.3055394, 0.3137026, 0.3218659, 0.3276968, 0.3358601, 0.3463557, 0.3533528, 0.3591837, 0.3696793]"
6420,zT,"[339.9641, 352.227, 364.4898, 376.7526, 385.9475, 398.2104, 408.9347, 416.6001, 428.854, 442.6463, 453.3528, 462.5477, 476.34, 487.0644, 496.2323, 508.4952, 519.2016, 529.917, 542.1709, 551.312, 566.6427, 575.8197, 583.4582, 592.6351, 603.3416, 612.5275, 626.2839, 635.4429, 644.6199, 655.3353, 664.4763, 673.6892, 681.3366, 687.4366, 701.22, 710.388, 719.556, 733.3303, 745.5752, 753.1868, 757.7394, 769.9753, 779.1433, 789.8587, 802.0857, 808.1767, 818.8742, 829.5896, 837.2101, 847.9166, 857.0845, 869.3205]","[0.006997085, 0.01282799, 0.01865889, 0.0244898, 0.02915452, 0.03498542, 0.04081633, 0.04431487, 0.05131195, 0.05830904, 0.0664723, 0.07113703, 0.07813411, 0.08396501, 0.09212828, 0.09795918, 0.1061224, 0.1131195, 0.1201166, 0.1317784, 0.1387755, 0.1457726, 0.1527697, 0.1597668, 0.16793, 0.1737609, 0.1854227, 0.1947522, 0.2017493, 0.2087464, 0.2204082, 0.2227405, 0.2285714, 0.2355685, 0.2437318, 0.251895, 0.2600583, 0.2693878, 0.277551, 0.2880466, 0.2962099, 0.3055394, 0.3137026, 0.3206997, 0.3311953, 0.3393586, 0.348688, 0.3556851, 0.3650146, 0.3731778, 0.3813411, 0.3906706]"
6421,zT,"[330.7423, 341.4936, 352.2359, 366.0462, 375.2411, 384.4449, 398.2373, 410.5001, 419.686, 428.8809, 438.0758, 451.8771, 464.122, 474.8464, 490.1413, 485.5528, 502.4221, 510.0606, 517.708, 529.9619, 542.2247, 552.9222, 566.6966, 578.9415, 591.1953, 597.3043, 611.0967, 618.7172, 630.9711, 643.216, 649.307, 661.5609, 675.3353, 684.4943, 695.1917, 707.4277, 713.5277, 725.7636, 733.4021, 745.656, 759.4124, 771.6214, 782.3368, 794.5728, 802.2202, 811.3882, 820.5293, 832.7742, 838.8742, 846.5127, 854.1691, 864.8845]","[0.005830904, 0.008163265, 0.01166181, 0.01632653, 0.02099125, 0.0244898, 0.03148688, 0.03731778, 0.04314869, 0.04781341, 0.05247813, 0.05830904, 0.0664723, 0.07230321, 0.08396501, 0.08046647, 0.08746356, 0.09446064, 0.1002915, 0.1072886, 0.1131195, 0.122449, 0.1317784, 0.1399417, 0.1469388, 0.1527697, 0.1597668, 0.1690962, 0.1760933, 0.1842566, 0.1924198, 0.1994169, 0.2087464, 0.2180758, 0.2274052, 0.2367347, 0.2437318, 0.2530612, 0.2600583, 0.2670554, 0.2787172, 0.2915452, 0.2985423, 0.3078717, 0.3137026, 0.3218659, 0.3335277, 0.341691, 0.348688, 0.3556851, 0.3603499, 0.3673469]"
6422,zT,"[303.8202, 376.5828, 472.8044, 573.7789, 670.8974, 777.0192, 876.9534]","[0.06149489, 0.08272553, 0.1408725, 0.2668963, 0.4793597, 0.7411595, 0.9381763]"
6423,zT,"[873.6175, 775.1898, 676.5648, 572.2544, 469.881, 372.2245, 306.6718]","[0.8641194, 0.6763541, 0.4546392, 0.2545585, 0.1378012, 0.08274795, 0.05222096]"
6424,zT,"[297.2363, 320.5367, 344.9924, 371.7457, 400.8097, 421.657, 449.5269, 472.7237, 498.257, 520.3114, 544.7153, 570.2616, 595.8467, 621.4577, 648.211, 671.4985, 698.3165, 722.8111, 749.655, 775.3307]","[0.02672487, 0.03084127, 0.03578678, 0.04322153, 0.0523145, 0.0639142, 0.07467121, 0.08543598, 0.09619686, 0.1053015, 0.1135712, 0.123501, 0.1309377, 0.1367123, 0.1441471, 0.1490945, 0.152374, 0.1548264, 0.1564438, 0.1580632]"
6425,zT,"[298.3398, 321.5884, 345.9794, 373.8622, 399.4343, 421.4888, 447.0091, 472.5425, 495.7652, 518.9749, 545.6247, 573.4686, 596.6655, 623.2894, 648.7321, 671.7994, 694.8927, 720.2966, 746.7004, 769.703]","[0.03087816, 0.03831875, 0.04741948, 0.05734544, 0.06561319, 0.07471781, 0.08630974, 0.09707063, 0.1061733, 0.116107, 0.1301902, 0.1426093, 0.153374, 0.1691192, 0.1856975, 0.2047727, 0.2221858, 0.2412572, 0.2711302, 0.2943607]"
6426,zT,"[300.9094, 324.1968, 346.3548, 370.8234, 394.0979, 422.0454, 447.6175, 470.8532, 496.3994, 523.1399, 549.8544, 576.543, 599.7786, 624.1178, 648.5088, 674.0421, 700.7437, 723.9275, 748.2538, 770.2047]","[0.01591545, 0.02086289, 0.02331914, 0.02743359, 0.03321209, 0.03898281, 0.04725056, 0.05552219, 0.06545203, 0.07371783, 0.08364573, 0.09523572, 0.1035074, 0.1159323, 0.125033, 0.1357939, 0.1465528, 0.1581487, 0.1714046, 0.1871576]"
6388,zT,"[300, 319.7932, 340.1773, 360.2659, 380.0591, 399.8523, 419.9409, 440.0295, 460.1182, 479.9114, 500.2954]","[0.5483068, 0.604452, 0.6426502, 0.6718732, 0.6932428, 0.7084426, 0.7303739, 0.7169687, 0.7046853, 0.6963274, 0.6879711]"
6445,zT,"[3.664921, 17.62653, 34.38045, 45.54974, 58.11518, 76.26527, 94.41536, 109.7731, 123.7347, 137.6963, 151.6579, 165.6195, 187.9581, 200.5236, 215.8813, 235.4276, 245.2007, 257.7661, 275.9162, 288.4817, 296.8586]","[0.0004127222, 0.0004355166, 0.0001363394, 0.0001545749, -0.0001514407, -0.0001218079, -0.0004187057, -0.0007201624, -0.000697368, -0.001001104, -0.0009783096, -0.0009555152, -0.0002659828, 0.0004075934, 0.001085729, 0.002097233, 0.002439719, 0.003113296, 0.004449051, 0.005775688, 0.006115896]"
6389,zT,"[300, 320.0886, 340.1773, 360.2659, 380.0591, 400.1477, 419.9409, 440.0295, 459.8227, 480.2068, 500]","[0.6571209, 0.7407509, 0.7800701, 0.8087322, 0.8211275, 0.8245492, 0.8145085, 0.7825937, 0.7428255, 0.7125942, 0.6846049]"
6446,zT,"[12.04188, 28.79581, 45.54974, 59.51134, 79.05759, 97.20768, 116.7539, 127.9232, 140.4887, 151.6579, 168.4119, 175.3927, 185.1658, 196.3351, 206.1082, 220.0698, 229.8429, 249.3892, 260.5585, 275.9162, 282.897, 292.6702, 299.651]","[-0.0002266624, 0.0001272216, 0.0001545749, -0.0004756918, -0.0004437796, -0.0004141468, 0.0009238879, 0.0009421234, 0.001289169, 0.001960466, 0.002967411, 0.00363187, 0.003974356, 0.004972184, 0.00531467, 0.006970118, 0.007312605, 0.00897717, 0.01030153, 0.01097966, 0.01229718, 0.01329273, 0.01395719]"
6390,zT,"[300, 320.0886, 340.1773, 359.9705, 380.0591, 400.1477, 419.9409, 440.0295, 460.1182, 480.2068, 500.2954]","[0.6240279, 0.7222413, 0.758756, 0.7963916, 0.8003742, 0.8094049, 0.8021688, 0.748379, 0.695711, 0.6407993, 0.5920576]"
6447,zT,"[21.81501, 38.56894, 53.9267, 65.09599, 77.66143, 87.43455, 95.81152, 104.1885, 109.7731, 123.7347, 136.3002, 148.8656, 157.2426, 167.0157, 175.3927, 186.562, 199.8255, 210.2967, 221.466, 234.0314, 241.0122, 252.1815, 263.3508, 268.9354, 275.9162, 287.0855, 292.6702, 301.0471, 309.4241, 321.9895, 324.7818, 338.7435, 352.7051, 366.6667, 361.082, 383.4206, 394.5899, 402.9668, 414.1361, 421.1169, 430.8901, 436.4747, 444.8517, 458.8133, 467.1902, 475.5672, 482.548, 490.925, 503.4904, 510.4712, 517.452, 523.0366, 528.6213, 536.9983, 550.9599]","[0.0001158243, 0.0004697083, 0.0008213128, 0.0008395484, 0.001513125, 0.001855611, 0.001869288, 0.001882965, 0.002545144, 0.00354753, 0.003568045, 0.004894682, 0.00556142, 0.006883499, 0.008203298, 0.01018072, 0.01216156, 0.01446437, 0.01676832, 0.01940108, 0.0207186, 0.02334908, 0.02597956, 0.02762133, 0.02959191, 0.03222239, 0.03517028, 0.03714314, 0.04074866, 0.04501407, 0.04763087, 0.05157203, 0.0545336, 0.06010742, 0.05748606, 0.06340008, 0.06733668, 0.07061566, 0.07389921, 0.07750244, 0.08176329, 0.08503772, 0.08962282, 0.09323745, 0.09618991, 0.100122, 0.1033987, 0.1063511, 0.1099635, 0.1129136, 0.1155373, 0.1210974, 0.1237188, 0.1237325, 0.1237552]"
6391,zT,"[300, 320.0886, 340.1773, 360.2659, 380.0591, 400.1477, 419.9409, 440.0295, 460.1182, 479.9114, 500]","[0.5774734, 0.6549336, 0.6976182, 0.7285239, 0.7420409, 0.7398537, 0.7421528, 0.6793886, 0.6278424, 0.577978, 0.5247491]"
6467,zT,"[301.1499, 334.6936, 360.3998, 389.458, 420.767, 450.9547, 478.9037, 511.3219, 538.1577, 570.5759, 600.7717, 628.7166, 658.9002, 687.9788, 717.0491]","[0.02873803, 0.05032979, 0.05739451, 0.06442865, 0.0860408, 0.1040135, 0.1183571, 0.1326598, 0.1506631, 0.1649659, 0.1902378, 0.2009318, 0.2152549, 0.240537, 0.25852]"
6468,zT,"[298.9561, 333.6089, 360.4406, 393.9884, 419.719, 451.0363, 482.3576, 511.4402, 538.2963, 569.6135, 600.9348, 628.9042, 659.1123, 688.2275, 722.9129]","[0.0652544, 0.07953677, 0.09389049, 0.1191318, 0.1480942, 0.1770055, 0.2095664, 0.2384982, 0.2747495, 0.3036608, 0.3362217, 0.3688133, 0.405034, 0.4631625, 0.5066417]"
